event_id	parent_node	child_node	destination_country	transition_support	parent_country_probability	child_country_probability	top_source_state	top_source_probability_conditional	n_descendant_country_tips	n_descendant_prepandemic	n_descendant_pandemic	n_descendant_resurgence	descendant_date_lower	descendant_date_upper	n_attributed_tips	n_resurgence	n_lineages	sample_span_days	high_support_introduction	post_resurgence_candidate	high_support_post_reseeding	successful_sampled_cluster
NODE_0105->NODE_0106:CHN	NODE_0105	NODE_0106	CHN	1.9887310673388368e-08	5.4773718223890365e-09	1.9887310782318562e-08	Europe_other	0.9999999912183445	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0105->NODE_0106:JPN	NODE_0105	NODE_0106	JPN	7.575825282273066e-09	2.2224648361673404e-09	7.575825299110071e-09	Europe_other	0.9999999879634375	2	0	0	2	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0199->NODE_0200:AUS	NODE_0199	NODE_0200	AUS	5.65192861770236e-10	2.2684151416017875e-09	5.65192863052328e-10	Europe_other	0.9999997079268572	27	14	0	13	2014-01-01	2024-10-31	0	0	0	3956	False	False	False	False
NODE_0199->NODE_0200:BEL	NODE_0199	NODE_0200	BEL	1.979810673898965e-09	2.5751296657870815e-07	1.9798111837260163e-09	Europe_other	0.9999999631713998	15	1	3	11	2017-07-25	2023-12-31	0	0	0	2350	False	False	False	False
NODE_0199->NODE_0200:CHN	NODE_0199	NODE_0200	CHN	1.3406850401756686e-10	1.6972598791425102e-08	1.3406850629305782e-10	Europe_other	0.9999997226310369	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0199->NODE_0200:FRA	NODE_0199	NODE_0200	FRA	2.8232607209107745e-10	1.3715207387045757e-08	2.8232607596323816e-10	Europe_other	0.9999997193736463	22	0	0	22	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0199->NODE_0200:JPN	NODE_0199	NODE_0200	JPN	1.7536932228469917e-11	1.7083285724215e-09	1.753693225842876e-11	Europe_other	0.9999997073667708	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0199->BEL__SAMEA117989208:BEL	NODE_0199	BEL__SAMEA117989208	BEL	0.9999997424870334	2.5751296657870815e-07	1.0	Europe_other	0.9999999631713998	1	1	0	0	2014-07-30	2014-07-30	0	0	0	0	True	False	False	False
NODE_0316->FRA__SAMEA4700352:FRA	NODE_0316	FRA__SAMEA4700352	FRA	2.752865457811282e-08	0.9999999724713454	1.0	Europe_other	0.6729063540222019	1	1	0	0	2014-01-01	2014-12-31	0	0	0	364	False	False	False	False
NODE_0316->FRA__SAMN09862835:FRA	NODE_0316	FRA__SAMN09862835	FRA	2.752865457811282e-08	0.9999999724713454	1.0	Europe_other	0.6729063540222019	1	1	0	0	2014-01-01	2014-12-31	0	0	0	364	False	False	False	False
NODE_0333->NODE_0334:AUS	NODE_0333	NODE_0334	AUS	6.169460682111109e-11	1.2006410829535382e-10	6.16946068285184e-11	CHN	0.9999999995117681	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0333->NODE_0334:CHN	NODE_0333	NODE_0334	CHN	6.082959689609602e-10	0.999999999391704	0.9999999996873744	AUS	0.19737775375545835	184	1	40	143	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0333->NODE_0334:FRA	NODE_0333	NODE_0334	FRA	4.6453097428671705e-11	9.040254906458428e-11	4.6453097432871185e-11	CHN	0.9999999994821065	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0333->NODE_0334:JPN	NODE_0333	NODE_0334	JPN	5.671572464625282e-11	1.1026463139488891e-10	5.671572465250656e-11	CHN	0.9999999995019685	53	0	0	53	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0333->CHN__SAMN42391139:CHN	NODE_0333	CHN__SAMN42391139	CHN	6.082959691511292e-10	0.999999999391704	1.0	AUS	0.19737775375545835	1	0	0	1	2023-09-12	2023-09-12	0	0	0	0	False	True	False	False
NODE_0621->BEL__SAMEA117989525:BEL	NODE_0621	BEL__SAMEA117989525	BEL	2.012096045334033e-10	0.9999999997987904	1.0	AUS	0.20449437838415147	1	0	1	0	2022-08-01	2022-08-01	0	0	0	0	False	False	False	False
NODE_0621->NODE_0622:BEL	NODE_0621	NODE_0622	BEL	2.0120960435000873e-10	0.9999999997987904	0.9999999990885396	AUS	0.20449437838415147	51	0	2	49	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0621->NODE_0622:FRA	NODE_0621	NODE_0622	FRA	1.4034799312182748e-10	3.0981269836491385e-11	1.4034799312617563e-10	BEL	0.9999999998297716	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0698->NODE_0699:AUS	NODE_0698	NODE_0699	AUS	0.00017021854491736714	0.9998296868100188	0.9994442881152172	BEL	0.20068722340751174	3	3	0	0	2016-02-01	2018-07-31	0	0	0	911	False	False	False	False
NODE_0698->AUS__SAMN45810574:AUS	NODE_0698	AUS__SAMN45810574	AUS	0.00017031318998117495	0.9998296868100188	1.0	BEL	0.20068722340751174	1	1	0	0	2016-04-01	2016-04-30	0	0	0	29	False	False	False	False
NODE_0706->NODE_0707:BEL	NODE_0706	NODE_0707	BEL	1.0379528558047063e-06	5.837103959037112e-07	1.0379534616689323e-06	Unknown_other	0.9987291223026665	2	2	0	0	2014-08-01	2018-12-12	0	0	0	1594	False	False	False	False
NODE_0068->NODE_0069:AUS	NODE_0068	NODE_0069	AUS	2.8361399481181455e-07	1.54767518494913e-07	2.836140387060555e-07	Europe_other	0.9999989322874067	1	1	0	0	2011-01-01	2011-12-31	0	0	0	364	False	False	False	False
NODE_0068->NODE_0069:BEL	NODE_0068	NODE_0069	BEL	7.63424863053254e-07	7.891365253199643e-07	7.634254655001732e-07	Europe_other	0.9999995666562368	1	0	0	1	2023-10-12	2023-10-12	0	0	0	0	False	True	False	False
NODE_0068->NODE_0069:FRA	NODE_0068	NODE_0069	FRA	2.7025384735232545e-08	1.523402466222029e-08	2.702538514693793e-08	Europe_other	0.9999987927540597	1	0	0	1	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0068->BEL__SAMEA117989214:BEL	NODE_0068	BEL__SAMEA117989214	BEL	0.9999992108634747	7.891365253199643e-07	1.0	Europe_other	0.9999995666562368	1	1	0	0	2014-12-20	2014-12-20	0	0	0	0	True	False	False	False
NODE_0078->NODE_0079:AUS	NODE_0078	NODE_0079	AUS	1.2152539613207582e-09	1.7125047101281242e-09	1.2152539634018863e-09	Europe_other	0.9999999576267184	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0078->NODE_0079:BEL	NODE_0078	NODE_0079	BEL	3.2161874844258795e-08	2.0656183285556265e-08	3.2161875508600394e-08	Europe_other	0.9999999765703966	3	2	1	0	2018-03-26	2020-03-16	0	0	0	721	False	False	False	False
NODE_0078->FRA__SAMEA115874211:FRA	NODE_0078	FRA__SAMEA115874211	FRA	0.9999999955392038	4.460796218908051e-09	1.0	Europe_other	0.9999999603750098	1	0	0	1	2024-01-01	2024-12-31	1	1	1	365	True	True	True	False
NODE_0106->NODE_0107:BEL	NODE_0106	NODE_0107	BEL	0.003361594474970513	3.187620366485829e-09	0.003361594485686	Europe_other	0.9999999543571265	1	0	0	1	2023-12-20	2023-12-20	0	0	0	0	False	True	False	False
NODE_0106->NODE_0107:JPN	NODE_0106	NODE_0107	JPN	0.008422113143413542	7.575825299110071e-09	0.008422113207218	Europe_other	0.9999999587453312	2	0	0	2	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0106->NODE_0110:AUS	NODE_0106	NODE_0110	AUS	1.098074799042578e-07	7.660580423450264e-09	1.0980748074544682e-07	Europe_other	0.9999999588300863	1	1	0	0	2015-12-01	2015-12-31	0	0	0	30	False	False	False	False
NODE_0106->NODE_0110:CHN	NODE_0106	NODE_0110	CHN	2.8629093786503866e-07	1.9887310782318562e-08	2.862909435585956e-07	Europe_other	0.9999999710568165	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0200->NODE_0201:AUS	NODE_0200	NODE_0201	AUS	5.430418816692175e-08	5.65192863052328e-10	5.4304188197614085e-08	Europe_other	0.9999999975640421	27	14	0	13	2014-01-01	2024-10-31	0	0	0	3956	False	False	False	False
NODE_0200->NODE_0201:BEL	NODE_0200	NODE_0201	BEL	2.519903048889632e-09	1.9798111837260163e-09	2.5199030538785644e-09	Europe_other	0.9999999989786604	15	1	3	11	2017-07-25	2023-12-31	0	0	0	2350	False	False	False	False
NODE_0200->NODE_0201:CHN	NODE_0200	NODE_0201	CHN	1.0749808090950671e-09	1.3406850629305782e-10	1.0749808092391883e-09	Europe_other	0.9999999971329178	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0200->NODE_0201:FRA	NODE_0200	NODE_0201	FRA	3.4155451399323206e-09	2.8232607596323816e-10	3.415545140896618e-09	Europe_other	0.9999999972811753	22	0	0	22	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0200->NODE_0201:JPN	NODE_0200	NODE_0201	JPN	1.135132213129247e-09	1.753693225842876e-11	1.1351322131491536e-09	Europe_other	0.9999999970163861	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0334->NODE_0335:AUS	NODE_0334	NODE_0335	AUS	1.2709433620629671e-11	6.16946068285184e-11	1.2709433621413775e-11	CHN	0.999999999749069	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0334->NODE_0335:CHN	NODE_0334	NODE_0335	CHN	3.1262559205971424e-10	0.9999999996873744	0.9999999999336688	AUS	0.19734341093134222	182	1	39	142	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0334->NODE_0335:FRA	NODE_0334	NODE_0335	FRA	9.569597549194574e-12	4.6453097432871185e-11	9.569597549639111e-12	CHN	0.9999999997338275	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0334->NODE_0335:JPN	NODE_0334	NODE_0335	JPN	1.3612221556731184e-11	5.671572465250656e-11	1.3612221557503212e-11	CHN	0.9999999997440902	53	0	0	53	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0334->NODE_0575:CHN	NODE_0334	NODE_0575	CHN	3.124314392981557e-10	0.9999999996873744	0.999378960689036	AUS	0.19734341093134222	2	0	1	1	2022-06-11	2024-05-02	0	0	0	691	False	False	False	False
NODE_0622->NODE_0623:BEL	NODE_0622	NODE_0623	BEL	9.114603497928488e-10	0.9999999990885396	0.9999999979755804	AUS	0.20449284084963698	50	0	2	48	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0622->NODE_0623:FRA	NODE_0622	NODE_0623	FRA	3.1180893632151604e-10	1.4034799312617563e-10	3.118089363652778e-10	BEL	0.9999999992288877	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0622->BEL__SAMEA117989595:BEL	NODE_0622	BEL__SAMEA117989595	BEL	9.114603516380271e-10	0.9999999990885396	1.0	AUS	0.20449284084963698	1	0	0	1	2023-11-27	2023-11-27	0	0	0	0	False	True	False	False
NODE_0699->NODE_0700:AUS	NODE_0699	NODE_0700	AUS	0.000555099304816128	0.9994442881152172	0.9988976662486304	BEL	0.2012924281864683	2	2	0	0	2016-02-01	2016-02-29	0	0	0	28	False	False	False	False
NODE_0699->AUS__SAMN45810527:AUS	NODE_0699	AUS__SAMN45810527	AUS	0.0005557118847827613	0.9994442881152172	1.0	BEL	0.2012924281864683	1	1	0	0	2018-07-01	2018-07-31	0	0	0	30	False	False	False	False
NODE_0707->NODE_0708:BEL	NODE_0707	NODE_0708	BEL	9.297242711625395e-07	1.0379534616689323e-06	9.297252361740668e-07	Unknown_other	0.9987234540955431	1	1	0	0	2014-08-01	2014-08-01	0	0	0	0	False	False	False	False
NODE_0707->BEL__SAMEA117989434:BEL	NODE_0707	BEL__SAMEA117989434	BEL	0.9999989620465384	1.0379534616689323e-06	1.0	Unknown_other	0.9987234540955431	1	1	0	0	2018-12-12	2018-12-12	0	0	0	0	True	False	False	False
NODE_0069->NODE_0070:AUS	NODE_0069	NODE_0070	AUS	1.6619460146914046e-05	2.836140387060555e-07	1.6619464860427595e-05	Europe_other	0.9999989697960964	1	1	0	0	2011-01-01	2011-12-31	0	0	0	364	False	False	False	False
NODE_0069->NODE_0070:BEL	NODE_0069	NODE_0070	BEL	2.2902232331557105e-06	7.634254655001732e-07	2.2902249815717832e-06	Europe_other	0.9999994496073952	1	0	0	1	2023-10-12	2023-10-12	0	0	0	0	False	True	False	False
NODE_0069->NODE_0070:FRA	NODE_0069	NODE_0070	FRA	1.5825582345437039e-06	2.702538514693793e-08	1.5825582773129508e-06	Europe_other	0.9999987132077004	1	0	0	1	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0079->NODE_0080:AUS	NODE_0079	NODE_0080	AUS	1.9028235769589194e-08	1.2152539634018863e-09	1.9028235792713332e-08	Europe_other	0.9999999430795758	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0079->NODE_0080:BEL	NODE_0079	NODE_0080	BEL	5.213269189742827e-07	3.2161875508600394e-08	5.213269357411347e-07	Europe_other	0.9999999740261966	3	2	1	0	2018-03-26	2020-03-16	0	0	0	721	False	False	False	False
NODE_0107->BEL__SAMEA117989610:BEL	NODE_0107	BEL__SAMEA117989610	BEL	0.996638405514314	0.003361594485686	1.0	Europe_other	0.9892602305781342	1	0	0	1	2023-12-20	2023-12-20	1	1	1	0	True	True	True	False
NODE_0107->NODE_0108:JPN	NODE_0107	NODE_0108	JPN	0.008379322002484674	0.008422113207218	0.0084504930112825	Europe_other	0.9943089211388929	2	0	0	2	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0110->NODE_0111:AUS	NODE_0110	NODE_0111	AUS	1.2664867101787235e-05	1.0980748074544682e-07	1.266486849248454e-05	Europe_other	0.9999995339806814	1	1	0	0	2015-12-01	2015-12-31	0	0	0	30	False	False	False	False
NODE_0110->NODE_0111:CHN	NODE_0110	NODE_0111	CHN	3.3026871086246515e-05	2.862909435585956e-07	3.3026880541543304e-05	Europe_other	0.9999997104641125	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0201->NODE_0202:AUS	NODE_0201	NODE_0202	AUS	0.9999250270045879	5.4304188197614085e-08	0.9999250813047076	Europe_other	0.9999999904164829	8	8	0	0	2014-01-01	2019-03-31	0	0	0	1915	True	False	False	False
NODE_0201->NODE_0209:AUS	NODE_0201	NODE_0209	AUS	2.7812148767093884e-08	5.4304188197614085e-08	2.7812150277410125e-08	Europe_other	0.9999999904164829	19	6	0	13	2016-01-01	2024-10-31	0	0	0	3226	False	False	False	False
NODE_0201->NODE_0209:BEL	NODE_0201	NODE_0209	BEL	1.865198754357846e-09	2.5199030538785644e-09	1.865198759057966e-09	Europe_other	0.9999999386321983	15	1	3	11	2017-07-25	2023-12-31	0	0	0	2350	False	False	False	False
NODE_0201->NODE_0209:CHN	NODE_0201	NODE_0209	CHN	1.0332956895471213e-09	1.0749808092391883e-09	1.0332956906578943e-09	Europe_other	0.999999937187276	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0201->NODE_0209:FRA	NODE_0201	NODE_0209	FRA	5.635961524441407e-09	3.415545140896618e-09	5.635961543691289e-09	Europe_other	0.9999999395278403	22	0	0	22	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0201->NODE_0209:JPN	NODE_0201	NODE_0209	JPN	1.1325694465648622e-09	1.1351322131491536e-09	1.1325694478504783e-09	Europe_other	0.9999999372474274	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0335->NODE_0336:AUS	NODE_0335	NODE_0336	AUS	9.993643006417004e-11	1.2709433621413775e-11	9.993643006544017e-11	CHN	0.9999999999463783	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0335->NODE_0336:CHN	NODE_0335	NODE_0336	CHN	6.633116272999081e-11	0.9999999999336688	0.99999999917597	JPN	0.20521638899491113	181	1	38	142	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0335->NODE_0336:FRA	NODE_0335	NODE_0336	FRA	7.524736701511624e-11	9.569597549639111e-12	7.524736701583633e-11	CHN	0.9999999999432385	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0335->NODE_0336:JPN	NODE_0335	NODE_0336	JPN	4.0949266761306116e-10	1.3612221557503212e-11	4.0949266761863527e-10	CHN	0.9999999999472812	53	0	0	53	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0335->CHN__SAMN50151990:CHN	NODE_0335	CHN__SAMN50151990	CHN	6.633116278464968e-11	0.9999999999336688	1.0	JPN	0.20521638899491113	1	0	1	0	2021-01-01	2021-12-31	0	0	0	364	False	False	False	False
NODE_0575->CHN__SAMN42391130:CHN	NODE_0575	CHN__SAMN42391130	CHN	0.0006210393109640222	0.999378960689036	1.0	AUS	0.1973805070286693	1	0	1	0	2022-06-11	2022-06-11	0	0	0	0	False	False	False	False
NODE_0575->CHN__SAMN43024017:CHN	NODE_0575	CHN__SAMN43024017	CHN	0.0006210393109640222	0.999378960689036	1.0	AUS	0.1973805070286693	1	0	0	1	2024-05-02	2024-05-02	0	0	0	0	False	True	False	False
NODE_0623->NODE_0624:BEL	NODE_0623	NODE_0624	BEL	2.0244196265827284e-09	0.9999999979755804	0.9999999973587756	AUS	0.20448259490188048	49	0	2	47	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0623->NODE_0624:FRA	NODE_0623	NODE_0624	FRA	4.074727060533316e-10	3.118089363652778e-10	4.074727061803852e-10	BEL	0.9999999982873891	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0623->BEL__SAMEA117989596:BEL	NODE_0623	BEL__SAMEA117989596	BEL	2.0244196319296748e-09	0.9999999979755804	1.0	AUS	0.20448259490188048	1	0	0	1	2023-11-27	2023-11-27	0	0	0	0	False	True	False	False
NODE_0700->AUS__SAMN45810572:AUS	NODE_0700	AUS__SAMN45810572	AUS	0.0011023337513695886	0.9988976662486304	1.0	BEL	0.2015427115323775	1	1	0	0	2016-02-01	2016-02-29	0	0	0	28	False	False	False	False
NODE_0700->AUS__SAMN45810573:AUS	NODE_0700	AUS__SAMN45810573	AUS	0.0011023337513695886	0.9988976662486304	1.0	BEL	0.2015427115323775	1	1	0	0	2016-02-01	2016-02-29	0	0	0	28	False	False	False	False
NODE_0708->NODE_0709:BEL	NODE_0708	NODE_0709	BEL	3.0893484993069402e-06	9.297252361740668e-07	3.089351371554874e-06	Unknown_other	0.9987177852907804	1	1	0	0	2014-08-01	2014-08-01	0	0	0	0	False	False	False	False
NODE_0070->NODE_0071:AUS	NODE_0070	NODE_0071	AUS	5.486372845018577e-05	1.6619464860427595e-05	5.486464027114684e-05	Europe_other	0.9999944261364924	1	1	0	0	2011-01-01	2011-12-31	0	0	0	364	False	False	False	False
NODE_0070->NODE_0072:BEL	NODE_0070	NODE_0072	BEL	0.2836552141677255	2.2902249815717832e-06	0.2836558638034709	Europe_other	0.9999800969436657	1	0	0	1	2023-10-12	2023-10-12	0	0	0	0	False	True	False	False
NODE_0070->NODE_0072:FRA	NODE_0070	NODE_0072	FRA	0.31114984662504436	1.5825582773129508e-06	0.3111503390385889	Europe_other	0.9999793892899262	1	0	0	1	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0080->NODE_0081:AUS	NODE_0080	NODE_0081	AUS	3.557772808643359e-08	1.9028235792713332e-08	3.5577728763415e-08	Europe_other	0.9999990916687689	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0080->NODE_0081:BEL	NODE_0080	NODE_0081	BEL	1.0095837223003635e-06	5.213269357411347e-07	1.009584248623826e-06	Europe_other	0.9999995939672744	3	2	1	0	2018-03-26	2020-03-16	0	0	0	721	False	False	False	False
NODE_0108->NODE_0109:JPN	NODE_0108	NODE_0109	JPN	0.9912654842064983	0.0084504930112825	0.9997135566300852	Europe_other	0.9943058078975296	2	0	0	2	2024-01-01	2025-12-31	2	2	1	730	True	True	True	False
NODE_0111->NODE_0112:AUS	NODE_0111	NODE_0112	AUS	0.07774603328196364	1.266486849248454e-05	0.0777470179377215	Europe_other	0.9999472460731823	1	1	0	0	2015-12-01	2015-12-31	0	0	0	30	False	False	False	False
NODE_0111->NODE_0112:CHN	NODE_0111	NODE_0112	CHN	0.20850618351404313	3.3026880541543304e-05	0.208513070050299	Europe_other	0.9999676076835359	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0202->NODE_0203:AUS	NODE_0202	NODE_0203	AUS	7.491718538466205e-05	0.9999250813047076	0.9999798460484904	Europe_other	0.9033165024998747	7	7	0	0	2014-01-01	2019-03-31	0	0	0	1915	False	False	False	False
NODE_0202->AUS__SAMN45810524:AUS	NODE_0202	AUS__SAMN45810524	AUS	7.491869529241413e-05	0.9999250813047076	1.0	Europe_other	0.9033165024998747	1	1	0	0	2018-01-01	2018-01-31	0	0	0	30	False	False	False	False
NODE_0209->NODE_0210:AUS	NODE_0209	NODE_0210	AUS	1.0924154600059597e-10	2.7812150277410125e-08	1.0924154903883835e-10	Europe_other	0.999999988898246	19	6	0	13	2016-01-01	2024-10-31	0	0	0	3226	False	False	False	False
NODE_0209->NODE_0210:BEL	NODE_0209	NODE_0210	BEL	9.487080803508565e-12	1.865198759057966e-09	9.487080821203857e-12	Europe_other	0.9999999629512948	15	1	3	11	2017-07-25	2023-12-31	0	0	0	2350	False	False	False	False
NODE_0209->NODE_0210:CHN	NODE_0209	NODE_0210	CHN	5.933350831756681e-12	1.0332956906578943e-09	5.933350837887587e-12	Europe_other	0.9999999621193918	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0209->NODE_0210:FRA	NODE_0209	NODE_0210	FRA	2.3444769900201864e-11	5.635961543691289e-09	2.3444770032335688e-11	Europe_other	0.9999999667220575	21	0	0	21	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0209->NODE_0210:JPN	NODE_0209	NODE_0210	JPN	6.5213857147887654e-12	1.1325694478504783e-09	6.521385722174688e-12	Europe_other	0.9999999622186656	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0209->FRA__SAMEA115874242:FRA	NODE_0209	FRA__SAMEA115874242	FRA	0.9999999943640384	5.635961543691289e-09	1.0	Europe_other	0.9999999667220575	1	0	0	1	2024-01-01	2024-12-31	1	1	1	365	True	True	True	False
NODE_0336->NODE_0337:AUS	NODE_0336	NODE_0337	AUS	2.0613040671618594e-09	9.993643006544017e-11	2.061304067367859e-09	CHN	0.9999999992759065	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0336->NODE_0337:CHN	NODE_0336	NODE_0337	CHN	8.240299360859662e-10	0.99999999917597	0.9999999765834696	JPN	0.49693911465090396	180	1	38	141	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0336->NODE_0337:FRA	NODE_0336	NODE_0337	FRA	1.552063682635357e-09	7.524736701583633e-11	1.5520636827521459e-09	CHN	0.9999999992512175	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0336->NODE_0337:JPN	NODE_0336	NODE_0337	JPN	1.4866223111021755e-08	4.0949266761863527e-10	1.4866223117109365e-08	CHN	0.9999999995854628	53	0	0	53	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0336->CHN__SAMN42391133:CHN	NODE_0336	CHN__SAMN42391133	CHN	8.240299553818886e-10	0.99999999917597	1.0	JPN	0.49693911465090396	1	0	0	1	2023-05-17	2023-05-17	0	0	0	0	False	True	False	False
NODE_0624->NODE_0625:BEL	NODE_0624	NODE_0625	BEL	2.6412243412092467e-09	0.9999999973587756	0.9999999965424048	AUS	0.2044220894502477	48	0	2	46	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0624->NODE_0625:FRA	NODE_0624	NODE_0625	FRA	5.37566040868149e-10	4.074727061803852e-10	5.375660410871925e-10	BEL	0.9999999977662483	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0624->BEL__SAMEA117989568:BEL	NODE_0624	BEL__SAMEA117989568	BEL	2.641224350341531e-09	0.9999999973587756	1.0	AUS	0.2044220894502477	1	0	0	1	2023-09-08	2023-09-08	0	0	0	0	False	True	False	False
NODE_0709->NODE_0710:BEL	NODE_0709	NODE_0710	BEL	5.270128806557197e-06	3.089351371554874e-06	5.270145087887153e-06	Unknown_other	0.9978904585797281	1	1	0	0	2014-08-01	2014-08-01	0	0	0	0	False	False	False	False
NODE_0071->AUS__SAMN18200430:AUS	NODE_0071	AUS__SAMN18200430	AUS	0.9999451353597288	5.486464027114684e-05	1.0	Europe_other	0.9999890227510766	1	1	0	0	2011-01-01	2011-12-31	0	0	0	364	True	False	False	False
NODE_0072->BEL__SAMEA117989579:BEL	NODE_0072	BEL__SAMEA117989579	BEL	0.716344136196529	0.2836558638034709	1.0	FRA	0.434358743676831	1	0	0	1	2023-10-12	2023-10-12	1	1	1	0	True	True	True	False
NODE_0072->FRA__SAMEA115874214:FRA	NODE_0072	FRA__SAMEA115874214	FRA	0.6888496609614111	0.3111503390385889	1.0	BEL	0.4117819603882499	1	0	0	1	2024-01-01	2024-12-31	1	1	1	365	True	True	True	False
NODE_0081->NODE_0082:AUS	NODE_0081	NODE_0082	AUS	0.00031939907239470606	3.5577728763415e-08	0.0003193990837582	Europe_other	0.9999985510180898	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0081->NODE_0082:BEL	NODE_0081	NODE_0082	BEL	0.012202395645032024	1.009584248623826e-06	0.0122024079643909	Europe_other	0.9999995250241817	3	2	1	0	2018-03-26	2020-03-16	0	0	0	721	False	False	False	False
NODE_0109->JPN__SAMD00920274:JPN	NODE_0109	JPN__SAMD00920274	JPN	0.0002864433699147906	0.9997135566300852	1.0	Europe_other	0.7314374467526613	1	0	0	1	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0109->JPN__SAMD00920281:JPN	NODE_0109	JPN__SAMD00920281	JPN	0.0002864433699147906	0.9997135566300852	1.0	Europe_other	0.7314374467526613	1	0	0	1	2025-01-01	2025-12-31	0	0	0	364	False	True	False	False
NODE_0112->CHN__SAMN22233924:CHN	NODE_0112	CHN__SAMN22233924	CHN	0.7914869299497009	0.208513070050299	1.0	Europe_other	0.7579780082889617	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	True	False	False	False
NODE_0112->NODE_0113:AUS	NODE_0112	NODE_0113	AUS	0.07231034313674027	0.0777470179377215	0.0784061906474348	Europe_other	0.6505044694011158	1	1	0	0	2015-12-01	2015-12-31	0	0	0	30	False	False	False	False
NODE_0203->NODE_0204:AUS	NODE_0203	NODE_0204	AUS	2.01538520749203e-05	0.9999798460484904	0.9999950662459312	Europe_other	0.9029262810927591	6	6	0	0	2014-01-01	2019-03-31	0	0	0	1915	False	False	False	False
NODE_0203->AUS__SAMN45810528:AUS	NODE_0203	AUS__SAMN45810528	AUS	2.0153951509560564e-05	0.9999798460484904	1.0	Europe_other	0.9029262810927591	1	1	0	0	2018-08-01	2018-08-31	0	0	0	30	False	False	False	False
