query_project_id	run_accession	sample_accession	study_accession	study_title	tax_id	scientific_name	collection_date	collection_resolution	country	country_root	country_iso3_guess	first_public	overlap_run_accession	overlap_sample_accession	overlap_study_project	metadata_probe_url
PRJEB88325	ERR14837951	SAMEA117989555	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-08-01	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837982	SAMEA117989586	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-11-06	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837957	SAMEA117989561	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-08-28	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837960	SAMEA117989564	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-08-31	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837985	SAMEA117989589	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-11-14	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837961	SAMEA117989565	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-08-30	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837989	SAMEA117989593	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-11-20	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837963	SAMEA117989567	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-09-07	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837997	SAMEA117989601	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-12-11	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837964	SAMEA117989568	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-09-08	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837998	SAMEA117989602	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-12-06	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837966	SAMEA117989570	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-09-08	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14838001	SAMEA117989605	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-12-14	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837969	SAMEA117989573	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-09-25	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14838006	SAMEA117989610	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-12-20	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837970	SAMEA117989574	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-09-25	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837971	SAMEA117989575	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-09-26	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837972	SAMEA117989576	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-10-02	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837974	SAMEA117989578	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-10-08	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837975	SAMEA117989579	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-10-12	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837976	SAMEA117989580	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-10-13	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837986	SAMEA117989590	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-11-14	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837990	SAMEA117989594	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-11-27	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837992	SAMEA117989596	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-11-27	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837994	SAMEA117989598	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-11-29	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14838000	SAMEA117989604	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-12-11	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14838003	SAMEA117989607	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-12-19	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14838012	SAMEA117989616	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2023-12-31	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837601	SAMEA117989205	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2014-06-27	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837602	SAMEA117989206	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2014-06-27	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837603	SAMEA117989207	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2014-07-13	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837605	SAMEA117989209	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2014-08-01	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837609	SAMEA117989213	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2014-11-19	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837610	SAMEA117989214	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2014-12-20	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837616	SAMEA117989220	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2015-04-20	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837617	SAMEA117989221	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2015-05-04	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837618	SAMEA117989222	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2015-05-18	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837619	SAMEA117989223	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2015-05-19	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837624	SAMEA117989228	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2016-04-20	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837626	SAMEA117989230	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2016-06-07	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837628	SAMEA117989232	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2016-07-22	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837630	SAMEA117989234	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2016-08-31	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837631	SAMEA117989235	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2016-10-31	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837633	SAMEA117989237	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-01-03	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837638	SAMEA117989242	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-01-31	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837648	SAMEA117989252	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-04-18	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837653	SAMEA117989257	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-05-06	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837654	SAMEA117989258	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-05-08	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837659	SAMEA117989263	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-05-23	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837663	SAMEA117989267	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-06-01	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837664	SAMEA117989268	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-06-05	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837666	SAMEA117989270	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-06-14	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837668	SAMEA117989272	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-06-16	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837669	SAMEA117989273	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-06-20	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837670	SAMEA117989274	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-06-28	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837673	SAMEA117989277	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-06-28	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837675	SAMEA117989279	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-06-30	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837680	SAMEA117989284	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-07-24	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837681	SAMEA117989285	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-07-27	day	Belgium	Belgium	BEL	2025-04-10	False	False	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
PRJEB88325	ERR14837682	SAMEA117989286	PRJEB88325	B. pertussis strains of the Belgian NRC 2014-2023	520	Bordetella pertussis	2017-07-25	day	Belgium	Belgium	BEL	2025-04-10	True	True	True	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB88325&result=read_run&fields=run_accession%2Csample_accession%2Cstudy_accession%2Cstudy_title%2Ctax_id%2Cscientific_name%2Ccollection_date%2Ccountry%2Cfirst_public&format=tsv
