country_iso3	country_name	model_month	year	month	period	cases	case_data_available	n_source_intervals	source_time_resolution	source_url	source_file	reporting_era_record_iso3	reporting_era_scope_type	reporting_era_match_type	reporting_era_confidence	pcr_lab_guideline_year	reporting_case_definition_change_year	surveillance_platform_change_year	data_freeze_date
CHN	China	2020-08-01	2020	8	pandemic_interruption	142.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2020.208	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-09-01	2020	9	pandemic_interruption	201.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/10/27/030035514.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-10-01	2020	10	pandemic_interruption	267.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2020/12/01/030039806.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-11-01	2020	11	pandemic_interruption	291.0	True	1.0	monthly	https://www.cdctj.com.cn/system/2021/01/07/030042673.shtml	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2020-12-01	2020	12	pandemic_interruption	294.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.025	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-01-01	2021	1	pandemic_interruption	205.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.059	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-02-01	2021	2	pandemic_interruption	115.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.082	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-03-01	2021	3	pandemic_interruption	220.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.108	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-04-01	2021	4	pandemic_interruption	308.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.119	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-05-01	2021	5	pandemic_interruption	427.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.141	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-06-01	2021	6	pandemic_interruption	519.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.162	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-07-01	2021	7	pandemic_interruption	820.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.186	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-08-01	2021	8	pandemic_interruption	1227.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.211	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-09-01	2021	9	pandemic_interruption	1094.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.240	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-10-01	2021	10	pandemic_interruption	825.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2021.257	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-11-01	2021	11	pandemic_interruption	1148.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.002	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2021-12-01	2021	12	pandemic_interruption	2254.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.016	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-01-01	2022	1	pandemic_interruption	2354.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.025	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-02-01	2022	2	pandemic_interruption	2576.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.073	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-03-01	2022	3	pandemic_interruption	3747.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.082	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-04-01	2022	4	pandemic_interruption	3415.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.103	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-05-01	2022	5	pandemic_interruption	3991.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.127	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-06-01	2022	6	pandemic_interruption	4213.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.157	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-07-01	2022	7	pandemic_interruption	4234.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.158	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-08-01	2022	8	pandemic_interruption	5355.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.183	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-09-01	2022	9	pandemic_interruption	3849.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.214	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-10-01	2022	10	pandemic_interruption	2594.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.220	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-11-01	2022	11	pandemic_interruption	2160.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2022.234	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2022-12-01	2022	12	pandemic_interruption	1293.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.059	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-01-01	2023	1	post_pandemic_resurgence	883.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.060	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-02-01	2023	2	post_pandemic_resurgence	538.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.061	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-03-01	2023	3	post_pandemic_resurgence	821.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.082	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-04-01	2023	4	post_pandemic_resurgence	1074.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.099	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-05-01	2023	5	post_pandemic_resurgence	1334.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.127	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-06-01	2023	6	post_pandemic_resurgence	1512.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.130	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-07-01	2023	7	post_pandemic_resurgence	2767.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.150	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-08-01	2023	8	post_pandemic_resurgence	4793.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.179	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-09-01	2023	9	post_pandemic_resurgence	4517.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.192	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-10-01	2023	10	post_pandemic_resurgence	4430.0	True	1.0	monthly	https://weekly.chinacdc.cn/en/article/doi/10.46234/ccdcw2023.213	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-11-01	2023	11	post_pandemic_resurgence	6410.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1739453479981600768.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2023-12-01	2023	12	post_pandemic_resurgence	9126.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1746766719346462720.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-01-01	2024	1	post_pandemic_resurgence	15275.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1770302255702646784.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-02-01	2024	2	post_pandemic_resurgence	17105.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1769982157846650880.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-03-01	2024	3	post_pandemic_resurgence	27078.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1782571426407886848.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-04-01	2024	4	post_pandemic_resurgence	91272.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1792834031219224576.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-05-01	2024	5	post_pandemic_resurgence	97669.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1806581689096187904.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-06-01	2024	6	post_pandemic_resurgence	85817.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1817735919697768448.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-07-01	2024	7	post_pandemic_resurgence	74964.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1828699266119217152.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-08-01	2024	8	post_pandemic_resurgence	43216.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1834433420274282496.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-09-01	2024	9	post_pandemic_resurgence	17316.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1848255166500679680.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-10-01	2024	10	post_pandemic_resurgence	10118.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1859039988831596544.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-11-01	2024	11	post_pandemic_resurgence	7829.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1868944491533684736.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2024-12-01	2024	12	post_pandemic_resurgence	6662.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1879707944644890624.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-01-01	2025	1	post_pandemic_resurgence	5611.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1890318316888248320.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-02-01	2025	2	post_pandemic_resurgence	4298.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1904362252617027584.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-03-01	2025	3	post_pandemic_resurgence	4186.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1914222311882788864.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-04-01	2025	4	post_pandemic_resurgence	4506.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1925457919569465344.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-05-01	2025	5	post_pandemic_resurgence	4260.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1930458943493410816.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-06-01	2025	6	post_pandemic_resurgence	3590.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1941024811541499904.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-07-01	2025	7	post_pandemic_resurgence	2974.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1952913634768621568.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-08-01	2025	8	post_pandemic_resurgence	1774.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1963855822880935936.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-09-01	2025	9	post_pandemic_resurgence	1028.0	True	1.0	monthly	https://www.ndcpa.gov.cn/jbkzzx/c100016/common/content/content_1976561324014342144.html	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-10-01	2025	10	post_pandemic_resurgence	893.0	True	1.0	monthly	https://globalinfectiousdisease.com/diseases/pertussis/	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-11-01	2025	11	post_pandemic_resurgence	1246.0	True	1.0	monthly	https://globalinfectiousdisease.com/diseases/pertussis/	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
CHN	China	2025-12-01	2025	12	post_pandemic_resurgence	1313.0	True	1.0	monthly	https://globalinfectiousdisease.com/diseases/pertussis/	Pertussis incidence.xlsx	CHN	country	country_direct	high	2023	2004	2024	2026-07-24
FRA	France	2015-01-01	2015	1	pre_pandemic		False												2026-07-24
FRA	France	2015-02-01	2015	2	pre_pandemic		False												2026-07-24
FRA	France	2015-03-01	2015	3	pre_pandemic		False												2026-07-24
FRA	France	2015-04-01	2015	4	pre_pandemic		False												2026-07-24
FRA	France	2015-05-01	2015	5	pre_pandemic		False												2026-07-24
FRA	France	2015-06-01	2015	6	pre_pandemic		False												2026-07-24
FRA	France	2015-07-01	2015	7	pre_pandemic		False												2026-07-24
FRA	France	2015-08-01	2015	8	pre_pandemic		False												2026-07-24
FRA	France	2015-09-01	2015	9	pre_pandemic		False												2026-07-24
FRA	France	2015-10-01	2015	10	pre_pandemic		False												2026-07-24
FRA	France	2015-11-01	2015	11	pre_pandemic		False												2026-07-24
FRA	France	2015-12-01	2015	12	pre_pandemic		False												2026-07-24
FRA	France	2016-01-01	2016	1	pre_pandemic		False												2026-07-24
FRA	France	2016-02-01	2016	2	pre_pandemic		False												2026-07-24
FRA	France	2016-03-01	2016	3	pre_pandemic		False												2026-07-24
FRA	France	2016-04-01	2016	4	pre_pandemic		False												2026-07-24
FRA	France	2016-05-01	2016	5	pre_pandemic		False												2026-07-24
FRA	France	2016-06-01	2016	6	pre_pandemic		False												2026-07-24
FRA	France	2016-07-01	2016	7	pre_pandemic		False												2026-07-24
FRA	France	2016-08-01	2016	8	pre_pandemic		False												2026-07-24
FRA	France	2016-09-01	2016	9	pre_pandemic		False												2026-07-24
FRA	France	2016-10-01	2016	10	pre_pandemic		False												2026-07-24
FRA	France	2016-11-01	2016	11	pre_pandemic		False												2026-07-24
FRA	France	2016-12-01	2016	12	pre_pandemic		False												2026-07-24
FRA	France	2017-01-01	2017	1	pre_pandemic		False												2026-07-24
FRA	France	2017-02-01	2017	2	pre_pandemic		False												2026-07-24
FRA	France	2017-03-01	2017	3	pre_pandemic		False												2026-07-24
FRA	France	2017-04-01	2017	4	pre_pandemic		False												2026-07-24
FRA	France	2017-05-01	2017	5	pre_pandemic		False												2026-07-24
FRA	France	2017-06-01	2017	6	pre_pandemic		False												2026-07-24
FRA	France	2017-07-01	2017	7	pre_pandemic		False												2026-07-24
FRA	France	2017-08-01	2017	8	pre_pandemic		False												2026-07-24
FRA	France	2017-09-01	2017	9	pre_pandemic		False												2026-07-24
FRA	France	2017-10-01	2017	10	pre_pandemic		False												2026-07-24
FRA	France	2017-11-01	2017	11	pre_pandemic		False												2026-07-24
FRA	France	2017-12-01	2017	12	pre_pandemic		False												2026-07-24
FRA	France	2018-01-01	2018	1	pre_pandemic		False												2026-07-24
FRA	France	2018-02-01	2018	2	pre_pandemic		False												2026-07-24
FRA	France	2018-03-01	2018	3	pre_pandemic		False												2026-07-24
FRA	France	2018-04-01	2018	4	pre_pandemic		False												2026-07-24
FRA	France	2018-05-01	2018	5	pre_pandemic		False												2026-07-24
FRA	France	2018-06-01	2018	6	pre_pandemic		False												2026-07-24
FRA	France	2018-07-01	2018	7	pre_pandemic		False												2026-07-24
FRA	France	2018-08-01	2018	8	pre_pandemic		False												2026-07-24
FRA	France	2018-09-01	2018	9	pre_pandemic		False												2026-07-24
FRA	France	2018-10-01	2018	10	pre_pandemic		False												2026-07-24
FRA	France	2018-11-01	2018	11	pre_pandemic		False												2026-07-24
FRA	France	2018-12-01	2018	12	pre_pandemic		False												2026-07-24
FRA	France	2019-01-01	2019	1	pre_pandemic		False												2026-07-24
FRA	France	2019-02-01	2019	2	pre_pandemic		False												2026-07-24
FRA	France	2019-03-01	2019	3	pre_pandemic		False												2026-07-24
FRA	France	2019-04-01	2019	4	pre_pandemic		False												2026-07-24
FRA	France	2019-05-01	2019	5	pre_pandemic		False												2026-07-24
FRA	France	2019-06-01	2019	6	pre_pandemic		False												2026-07-24
FRA	France	2019-07-01	2019	7	pre_pandemic		False												2026-07-24
FRA	France	2019-08-01	2019	8	pre_pandemic		False												2026-07-24
FRA	France	2019-09-01	2019	9	pre_pandemic		False												2026-07-24
FRA	France	2019-10-01	2019	10	pre_pandemic		False												2026-07-24
FRA	France	2019-11-01	2019	11	pre_pandemic		False												2026-07-24
FRA	France	2019-12-01	2019	12	pre_pandemic		False												2026-07-24
FRA	France	2020-01-01	2020	1	pandemic_interruption		False												2026-07-24
FRA	France	2020-02-01	2020	2	pandemic_interruption		False												2026-07-24
FRA	France	2020-03-01	2020	3	pandemic_interruption		False												2026-07-24
FRA	France	2020-04-01	2020	4	pandemic_interruption		False												2026-07-24
FRA	France	2020-05-01	2020	5	pandemic_interruption		False												2026-07-24
FRA	France	2020-06-01	2020	6	pandemic_interruption		False												2026-07-24
FRA	France	2020-07-01	2020	7	pandemic_interruption		False												2026-07-24
FRA	France	2020-08-01	2020	8	pandemic_interruption		False												2026-07-24
FRA	France	2020-09-01	2020	9	pandemic_interruption		False												2026-07-24
FRA	France	2020-10-01	2020	10	pandemic_interruption		False												2026-07-24
FRA	France	2020-11-01	2020	11	pandemic_interruption		False												2026-07-24
FRA	France	2020-12-01	2020	12	pandemic_interruption		False												2026-07-24
FRA	France	2021-01-01	2021	1	pandemic_interruption		False												2026-07-24
FRA	France	2021-02-01	2021	2	pandemic_interruption		False												2026-07-24
FRA	France	2021-03-01	2021	3	pandemic_interruption		False												2026-07-24
FRA	France	2021-04-01	2021	4	pandemic_interruption		False												2026-07-24
FRA	France	2021-05-01	2021	5	pandemic_interruption		False												2026-07-24
FRA	France	2021-06-01	2021	6	pandemic_interruption		False												2026-07-24
FRA	France	2021-07-01	2021	7	pandemic_interruption		False												2026-07-24
FRA	France	2021-08-01	2021	8	pandemic_interruption		False												2026-07-24
FRA	France	2021-09-01	2021	9	pandemic_interruption		False												2026-07-24
FRA	France	2021-10-01	2021	10	pandemic_interruption		False												2026-07-24
FRA	France	2021-11-01	2021	11	pandemic_interruption		False												2026-07-24
FRA	France	2021-12-01	2021	12	pandemic_interruption		False												2026-07-24
FRA	France	2022-01-01	2022	1	pandemic_interruption		False												2026-07-24
FRA	France	2022-02-01	2022	2	pandemic_interruption		False												2026-07-24
FRA	France	2022-03-01	2022	3	pandemic_interruption		False												2026-07-24
FRA	France	2022-04-01	2022	4	pandemic_interruption		False												2026-07-24
FRA	France	2022-05-01	2022	5	pandemic_interruption		False												2026-07-24
FRA	France	2022-06-01	2022	6	pandemic_interruption		False												2026-07-24
FRA	France	2022-07-01	2022	7	pandemic_interruption		False												2026-07-24
FRA	France	2022-08-01	2022	8	pandemic_interruption		False												2026-07-24
FRA	France	2022-09-01	2022	9	pandemic_interruption		False												2026-07-24
FRA	France	2022-10-01	2022	10	pandemic_interruption		False												2026-07-24
FRA	France	2022-11-01	2022	11	pandemic_interruption		False												2026-07-24
FRA	France	2022-12-01	2022	12	pandemic_interruption		False												2026-07-24
FRA	France	2023-01-01	2023	1	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-02-01	2023	2	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-03-01	2023	3	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-04-01	2023	4	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-05-01	2023	5	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-06-01	2023	6	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-07-01	2023	7	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-08-01	2023	8	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-09-01	2023	9	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-10-01	2023	10	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-11-01	2023	11	post_pandemic_resurgence		False												2026-07-24
FRA	France	2023-12-01	2023	12	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-01-01	2024	1	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-02-01	2024	2	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-03-01	2024	3	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-04-01	2024	4	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-05-01	2024	5	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-06-01	2024	6	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-07-01	2024	7	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-08-01	2024	8	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-09-01	2024	9	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-10-01	2024	10	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-11-01	2024	11	post_pandemic_resurgence		False												2026-07-24
FRA	France	2024-12-01	2024	12	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-01-01	2025	1	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-02-01	2025	2	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-03-01	2025	3	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-04-01	2025	4	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-05-01	2025	5	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-06-01	2025	6	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-07-01	2025	7	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-08-01	2025	8	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-09-01	2025	9	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-10-01	2025	10	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-11-01	2025	11	post_pandemic_resurgence		False												2026-07-24
FRA	France	2025-12-01	2025	12	post_pandemic_resurgence		False												2026-07-24
JPN	Japan	2015-01-01	2015	1	pre_pandemic	110.0	True	4.0	weekly	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	JPN	country	country_direct	high	2018	2018	2018	2026-07-24
JPN	Japan	2015-02-01	2015	2	pre_pandemic	110.0	True	4.0	weekly	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	JPN	country	country_direct	high	2018	2018	2018	2026-07-24
JPN	Japan	2015-03-01	2015	3	pre_pandemic	180.0	True	5.0	weekly	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	JPN	country	country_direct	high	2018	2018	2018	2026-07-24
JPN	Japan	2015-04-01	2015	4	pre_pandemic	206.0	True	4.0	weekly	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	JPN	country	country_direct	high	2018	2018	2018	2026-07-24
JPN	Japan	2015-05-01	2015	5	pre_pandemic	210.0	True	4.0	weekly	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	JPN	country	country_direct	high	2018	2018	2018	2026-07-24
JPN	Japan	2015-06-01	2015	6	pre_pandemic	387.0	True	5.0	weekly	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	JPN	country	country_direct	high	2018	2018	2018	2026-07-24
JPN	Japan	2015-07-01	2015	7	pre_pandemic	269.0	True	4.0	weekly	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	JPN	country	country_direct	high	2018	2018	2018	2026-07-24
JPN	Japan	2015-08-01	2015	8	pre_pandemic	292.0	True	5.0	weekly	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	JPN	country	country_direct	high	2018	2018	2018	2026-07-24
