event_id	parent_node	child_node	destination_country	transition_support	parent_country_probability	child_country_probability	top_source_state	top_source_probability_conditional	n_descendant_country_tips	n_descendant_prepandemic	n_descendant_pandemic	n_descendant_resurgence	descendant_date_lower	descendant_date_upper	n_attributed_tips	n_resurgence	n_lineages	sample_span_days	high_support_introduction	post_resurgence_candidate	high_support_post_reseeding	successful_sampled_cluster
NODE_0201->NODE_0209:CHN	NODE_0201	NODE_0209	CHN	1.0359719957064128e-09	1.0777626027305904e-09	1.0359719968229448e-09	Europe_other	0.9999999371071013	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0201->NODE_0209:FRA	NODE_0201	NODE_0209	FRA	5.641480122138471e-09	3.419451908248836e-09	5.641480141429241e-09	Europe_other	0.9999999394487905	22	0	0	22	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0201->NODE_0209:JPN	NODE_0201	NODE_0209	JPN	1.1348210520354486e-09	1.137393528207925e-09	1.1348210533261867e-09	Europe_other	0.9999999371667323	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0335->NODE_0336:AUS	NODE_0335	NODE_0336	AUS	1.0029372496916198e-10	1.275570984274364e-11	1.0029372497044129e-10	CHN	0.9999999999461826	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0335->NODE_0336:CHN	NODE_0335	NODE_0336	CHN	6.657296930438193e-11	0.999999999933427	0.9999999991733716	JPN	0.2052145484569192	181	1	38	142	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0335->NODE_0336:FRA	NODE_0335	NODE_0336	FRA	7.551479807503135e-11	9.604238484228199e-12	7.551479807575661e-11	CHN	0.9999999999430311	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0335->NODE_0336:JPN	NODE_0335	NODE_0336	JPN	4.106044973287142e-10	1.3661776397077143e-11	4.1060449733432377e-10	CHN	0.9999999999470887	53	0	0	53	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0335->CHN__SAMN50151990:CHN	NODE_0335	CHN__SAMN50151990	CHN	6.657296935941304e-11	0.999999999933427	1.0	JPN	0.2052145484569192	1	0	1	0	2021-01-01	2021-12-31	0	0	0	364	False	False	False	False
NODE_0575->CHN__SAMN42391130:CHN	NODE_0575	CHN__SAMN42391130	CHN	0.0006233221220960372	0.999376677877904	1.0	AUS	0.19738031140495949	1	0	1	0	2022-06-11	2022-06-11	0	0	0	0	False	False	False	False
NODE_0575->CHN__SAMN43024017:CHN	NODE_0575	CHN__SAMN43024017	CHN	0.0006233221220960372	0.999376677877904	1.0	AUS	0.19738031140495949	1	0	0	1	2024-05-02	2024-05-02	0	0	0	0	False	True	False	False
NODE_0623->NODE_0624:BEL	NODE_0623	NODE_0624	BEL	2.030188789476848e-09	0.9999999979698112	0.9999999973509908	AUS	0.20446245354574902	49	0	2	47	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0623->NODE_0624:FRA	NODE_0623	NODE_0624	FRA	4.086250621696018e-10	3.1266025681720427e-10	4.086250622973626e-10	BEL	0.9999999982824713	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0623->BEL__SAMEA117989596:BEL	NODE_0623	BEL__SAMEA117989596	BEL	2.030188794854837e-09	0.9999999979698112	1.0	AUS	0.20446245354574902	1	0	0	1	2023-11-27	2023-11-27	0	0	0	0	False	True	False	False
NODE_0700->AUS__SAMN45810572:AUS	NODE_0700	AUS__SAMN45810572	AUS	0.0011053750695816378	0.9988946249304184	1.0	BEL	0.20151922135146677	1	1	0	0	2016-02-01	2016-02-29	0	0	0	28	False	False	False	False
NODE_0700->AUS__SAMN45810573:AUS	NODE_0700	AUS__SAMN45810573	AUS	0.0011053750695816378	0.9988946249304184	1.0	BEL	0.20151922135146677	1	1	0	0	2016-02-01	2016-02-29	0	0	0	28	False	False	False	False
NODE_0708->NODE_0709:BEL	NODE_0708	NODE_0709	BEL	3.0944549465431874e-06	9.3152754212132e-07	3.094457829115883e-06	Unknown_other	0.9987171779477029	1	1	0	0	2014-08-01	2014-08-01	0	0	0	0	False	False	False	False
NODE_0070->NODE_0071:AUS	NODE_0070	NODE_0071	AUS	5.493332174820541e-05	1.6640834579193246e-05	5.493423589973775e-05	Europe_other	0.9999944163686555	1	1	0	0	2011-01-01	2011-12-31	0	0	0	364	False	False	False	False
NODE_0070->NODE_0072:BEL	NODE_0070	NODE_0072	BEL	0.2836226823586439	2.293918722109901e-06	0.2836233329675174	Europe_other	0.9999800694999957	1	0	0	1	2023-10-12	2023-10-12	0	0	0	0	False	True	False	False
NODE_0070->NODE_0072:FRA	NODE_0070	NODE_0072	FRA	0.3111110689102796	1.5844155024138352e-06	0.3111115618402612	Europe_other	0.9999793600097927	1	0	0	1	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0080->NODE_0081:AUS	NODE_0080	NODE_0081	AUS	3.5717715855015877e-08	1.9102864288399573e-08	3.571771653732657e-08	Europe_other	0.9999990888718073	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0080->NODE_0081:BEL	NODE_0080	NODE_0081	BEL	1.0126169187110717e-06	5.229191489426651e-07	1.012617448228126e-06	Europe_other	0.9999995926878965	3	2	1	0	2018-03-26	2020-03-16	0	0	0	721	False	False	False	False
NODE_0108->NODE_0109:JPN	NODE_0108	NODE_0109	JPN	0.9912534928879212	0.0084621686153154	0.9997132348481688	Europe_other	0.9942958269631287	2	0	0	2	2024-01-01	2025-12-31	2	2	1	730	True	True	True	False
NODE_0111->NODE_0112:AUS	NODE_0111	NODE_0112	AUS	0.07774061526217428	1.2682206763641224e-05	0.0777416011972348	Europe_other	0.9999471694208936	1	1	0	0	2015-12-01	2015-12-31	0	0	0	30	False	False	False	False
NODE_0111->NODE_0112:CHN	NODE_0111	NODE_0112	CHN	0.2085041843155795	3.307349210700694e-05	0.2085110805051548	Europe_other	0.9999675603033513	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0202->NODE_0203:AUS	NODE_0202	NODE_0203	AUS	7.501557445157976e-05	0.9999249829098462	0.9999797952413108	Europe_other	0.9032363986191149	7	7	0	0	2014-01-01	2019-03-31	0	0	0	1915	False	False	False	False
NODE_0202->AUS__SAMN45810524:AUS	NODE_0202	AUS__SAMN45810524	AUS	7.501709015378388e-05	0.9999249829098462	1.0	Europe_other	0.9032363986191149	1	1	0	0	2018-01-01	2018-01-31	0	0	0	30	False	False	False	False
NODE_0209->NODE_0210:AUS	NODE_0209	NODE_0210	AUS	1.0951748146385323e-10	2.7846217739330613e-08	1.0951748451350095e-10	Europe_other	0.9999999888808504	19	6	0	13	2016-01-01	2024-10-31	0	0	0	3226	False	False	False	False
NODE_0209->NODE_0210:BEL	NODE_0209	NODE_0210	BEL	9.519547752849442e-12	1.869266897702993e-09	9.519547770644016e-12	Europe_other	0.9999999629038998	15	1	3	11	2017-07-25	2023-12-31	0	0	0	2350	False	False	False	False
NODE_0209->NODE_0210:CHN	NODE_0209	NODE_0210	CHN	5.956477716945211e-12	1.0359719968229448e-09	5.956477723115955e-12	Europe_other	0.999999962070605	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0209->NODE_0210:FRA	NODE_0209	NODE_0210	FRA	2.3499672726399244e-11	5.641480141429241e-09	2.3499672858972182e-11	Europe_other	0.999999966676113	21	0	0	21	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0209->NODE_0210:JPN	NODE_0209	NODE_0210	JPN	6.542714480694179e-12	1.1348210533261867e-09	6.542714488118988e-12	Europe_other	0.9999999621694541	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0209->FRA__SAMEA115874242:FRA	NODE_0209	FRA__SAMEA115874242	FRA	0.9999999943585198	5.641480141429241e-09	1.0	Europe_other	0.999999966676113	1	0	0	1	2024-01-01	2024-12-31	1	1	1	365	True	True	True	False
NODE_0336->NODE_0337:AUS	NODE_0336	NODE_0337	AUS	2.0658747038276148e-09	1.0029372497044129e-10	2.065874704034809e-09	CHN	0.9999999992736656	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0336->NODE_0337:CHN	NODE_0336	NODE_0337	CHN	8.266284129832409e-10	0.9999999991733716	0.999999976545952	JPN	0.49672211167002633	180	1	38	141	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0336->NODE_0337:FRA	NODE_0336	NODE_0337	FRA	1.5554723005771598e-09	7.551479807575661e-11	1.5554723006946211e-09	CHN	0.9999999992488867	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0336->NODE_0337:JPN	NODE_0336	NODE_0337	JPN	1.4884690338088452e-08	4.1060449733432377e-10	1.4884690344200174e-08	CHN	0.9999999995839763	53	0	0	53	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0336->CHN__SAMN42391133:CHN	NODE_0336	CHN__SAMN42391133	CHN	8.266284323710238e-10	0.9999999991733716	1.0	JPN	0.49672211167002633	1	0	0	1	2023-05-17	2023-05-17	0	0	0	0	False	True	False	False
NODE_0624->NODE_0625:BEL	NODE_0624	NODE_0625	BEL	2.6490092250050345e-09	0.9999999973509908	0.9999999965326024	AUS	0.2044019572278988	48	0	2	46	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0624->NODE_0625:FRA	NODE_0624	NODE_0625	FRA	5.390228498336156e-10	4.086250622973626e-10	5.390228500538738e-10	BEL	0.9999999977596159	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0624->BEL__SAMEA117989568:BEL	NODE_0624	BEL__SAMEA117989568	BEL	2.6490092341902027e-09	0.9999999973509908	1.0	AUS	0.2044019572278988	1	0	0	1	2023-09-08	2023-09-08	0	0	0	0	False	True	False	False
NODE_0709->NODE_0710:BEL	NODE_0709	NODE_0710	BEL	5.278570372988602e-06	3.094457829115883e-06	5.2785867073525655e-06	Unknown_other	0.9978896450040544	1	1	0	0	2014-08-01	2014-08-01	0	0	0	0	False	False	False	False
NODE_0071->AUS__SAMN18200430:AUS	NODE_0071	AUS__SAMN18200430	AUS	0.9999450657641002	5.493423589973775e-05	1.0	Europe_other	0.9999890011880767	1	1	0	0	2011-01-01	2011-12-31	0	0	0	364	True	False	False	False
NODE_0072->BEL__SAMEA117989579:BEL	NODE_0072	BEL__SAMEA117989579	BEL	0.7163766670324826	0.2836233329675174	1.0	FRA	0.43428488972010953	1	0	0	1	2023-10-12	2023-10-12	0	0	0	0	False	True	False	False
NODE_0072->FRA__SAMEA115874214:FRA	NODE_0072	FRA__SAMEA115874214	FRA	0.6888884381597389	0.3111115618402612	1.0	BEL	0.4117115591679465	1	0	0	1	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0081->NODE_0082:AUS	NODE_0081	NODE_0082	AUS	0.00032024569690905453	3.571771653732657e-08	0.0003202457083475	Europe_other	0.9999985465562385	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0081->NODE_0082:BEL	NODE_0081	NODE_0082	BEL	0.01222291757729856	1.012617448228126e-06	0.0122229299544507	Europe_other	0.9999995234555397	3	2	1	0	2018-03-26	2020-03-16	0	0	0	721	False	False	False	False
NODE_0109->JPN__SAMD00920274:JPN	NODE_0109	JPN__SAMD00920274	JPN	0.0002867651518312364	0.9997132348481688	1.0	Europe_other	0.7312324417900092	1	0	0	1	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0109->JPN__SAMD00920281:JPN	NODE_0109	JPN__SAMD00920281	JPN	0.0002867651518312364	0.9997132348481688	1.0	Europe_other	0.7312324417900092	1	0	0	1	2025-01-01	2025-12-31	0	0	0	364	False	True	False	False
NODE_0112->CHN__SAMN22233924:CHN	NODE_0112	CHN__SAMN22233924	CHN	0.7914889194948452	0.2085110805051548	1.0	Europe_other	0.757978840923023	1	1	0	0	2018-01-01	2018-12-31	0	0	0	364	False	False	False	False
NODE_0112->NODE_0113:AUS	NODE_0112	NODE_0113	AUS	0.07230572226580159	0.0777416011972348	0.0784007197545348	Europe_other	0.6505029984881933	1	1	0	0	2015-12-01	2015-12-31	0	0	0	30	False	False	False	False
NODE_0203->NODE_0204:AUS	NODE_0203	NODE_0204	AUS	2.020465855681415e-05	0.9999797952413108	0.9999950441164086	Europe_other	0.9028458905952759	6	6	0	0	2014-01-01	2019-03-31	0	0	0	1915	False	False	False	False
NODE_0203->AUS__SAMN45810528:AUS	NODE_0203	AUS__SAMN45810528	AUS	2.0204758689246205e-05	0.9999797952413108	1.0	Europe_other	0.9028458905952759	1	1	0	0	2018-08-01	2018-08-31	0	0	0	30	False	False	False	False
NODE_0210->NODE_0211:AUS	NODE_0210	NODE_0211	AUS	1.4641794063171362e-11	1.0951748451350095e-10	1.4641794064774894e-11	Europe_other	0.999999999946135	19	6	0	13	2016-01-01	2024-10-31	0	0	0	3226	False	False	False	False
NODE_0210->NODE_0211:BEL	NODE_0210	NODE_0211	BEL	1.2421210989501088e-11	9.519547770644016e-12	1.2421210989619331e-11	Europe_other	0.999999999846137	15	1	3	11	2017-07-25	2023-12-31	0	0	0	2350	False	False	False	False
NODE_0210->NODE_0211:CHN	NODE_0210	NODE_0211	CHN	1.5338528458358063e-11	5.956477723115955e-12	1.5338528458449428e-11	Europe_other	0.9999999998425739	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0210->NODE_0211:FRA	NODE_0210	NODE_0211	FRA	1.0014539096124227e-11	2.3499672858972182e-11	1.0014539096359565e-11	Europe_other	0.9999999998601171	21	0	0	21	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0210->NODE_0211:JPN	NODE_0210	NODE_0211	JPN	1.156884648402074e-11	6.542714488118988e-12	1.1568846484096432e-11	Europe_other	0.9999999998431601	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0337->NODE_0338:AUS	NODE_0337	NODE_0338	AUS	8.560221705394337e-11	2.065874704034809e-09	8.560221723078683e-11	CHN	0.9999999786118267	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0337->NODE_0338:CHN	NODE_0337	NODE_0338	CHN	2.345404802049341e-08	0.999999976545952	0.9999999992939712	JPN	0.6346320375774138	180	1	38	141	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0337->NODE_0338:FRA	NODE_0337	NODE_0338	FRA	6.445302675598866e-11	1.5554723006946211e-09	6.445302685624356e-11	CHN	0.9999999781014242	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0337->NODE_0338:JPN	NODE_0337	NODE_0338	JPN	3.5094632893406813e-10	1.4884690344200174e-08	3.5094633415779564e-10	CHN	0.9999999914306421	52	0	0	52	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0337->JPN__SAMD01797762:JPN	NODE_0337	JPN__SAMD01797762	JPN	0.9999999851153096	1.4884690344200174e-08	1.0	CHN	0.9999999914306421	1	0	0	1	2025-05-01	2025-05-31	1	1	1	30	True	True	True	False
NODE_0625->NODE_0626:BEL	NODE_0625	NODE_0626	BEL	3.467397536780101e-09	0.9999999965326024	0.9999999842843642	AUS	0.20411223125196146	47	0	2	45	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0625->NODE_0626:FRA	NODE_0625	NODE_0626	FRA	2.463070248590017e-09	5.390228500538738e-10	2.4630702499176677e-09	BEL	0.9999999970716256	7	0	0	7	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0625->BEL__SAMEA117989581:BEL	NODE_0625	BEL__SAMEA117989581	BEL	3.4673975912724586e-09	0.9999999965326024	1.0	AUS	0.20411223125196146	1	0	0	1	2023-10-18	2023-10-18	0	0	0	0	False	True	False	False
NODE_0710->NODE_0711:BEL	NODE_0710	NODE_0711	BEL	9.769435055403361e-05	5.2785867073525655e-06	9.769486624485596e-05	Unknown_other	0.9978828822880584	1	1	0	0	2014-08-01	2014-08-01	0	0	0	0	False	False	False	False
NODE_0082->NODE_0083:AUS	NODE_0082	NODE_0083	AUS	0.0003222397866309388	0.0003202457083475	0.0003223430155983	Europe_other	0.9866676648989218	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0082->NODE_0083:BEL	NODE_0082	NODE_0083	BEL	0.012082741171239253	0.0122229299544507	0.0122322551693593	Europe_other	0.9985569808460821	2	2	0	0	2018-03-26	2018-10-09	0	0	0	197	False	False	False	False
NODE_0082->BEL__SAMEA117989518:BEL	NODE_0082	BEL__SAMEA117989518	BEL	0.9877770700455493	0.0122229299544507	1.0	Europe_other	0.9985569808460821	1	0	1	0	2020-03-16	2020-03-16	0	0	0	0	True	False	False	False
NODE_0113->AUS__SAMN45810550:AUS	NODE_0113	AUS__SAMN45810550	AUS	0.9215992802454652	0.0784007197545348	1.0	Europe_other	0.6496553003599487	1	1	0	0	2015-12-01	2015-12-31	0	0	0	30	True	False	False	False
NODE_0204->NODE_0205:AUS	NODE_0204	NODE_0205	AUS	4.955855425938356e-06	0.9999950441164086	0.9999943167637916	Europe_other	0.901975755770726	3	3	0	0	2014-01-01	2019-03-31	0	0	0	1915	False	False	False	False
NODE_0204->NODE_0207:AUS	NODE_0204	NODE_0207	AUS	4.95580683412138e-06	0.9999950441164086	0.999984511889226	Europe_other	0.901975755770726	3	3	0	0	2016-01-01	2019-01-31	0	0	0	1126	False	False	False	False
NODE_0211->NODE_0212:AUS	NODE_0211	NODE_0212	AUS	4.3204560550482074e-12	1.4641794064774894e-11	4.3204560551114666e-12	Europe_other	0.9999999999308234	19	6	0	13	2016-01-01	2024-10-31	0	0	0	3226	False	False	False	False
NODE_0211->NODE_0212:BEL	NODE_0211	NODE_0212	BEL	4.244127633922756e-12	1.2421210989619331e-11	4.244127633975474e-12	Europe_other	0.9999999999286029	15	1	3	11	2017-07-25	2023-12-31	0	0	0	2350	False	False	False	False
NODE_0211->NODE_0212:CHN	NODE_0211	NODE_0212	CHN	2.6174829155990163e-10	1.5338528458449428e-11	2.6174829156391645e-10	Europe_other	0.9999999999315201	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0211->NODE_0212:FRA	NODE_0211	NODE_0212	FRA	1.1285885195772193e-11	1.0014539096359565e-11	1.1285885195885216e-11	Europe_other	0.9999999999261961	21	0	0	21	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0211->NODE_0212:JPN	NODE_0211	NODE_0212	JPN	3.954594470746879e-12	1.1568846484096432e-11	3.954594470792629e-12	Europe_other	0.9999999999277505	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0338->NODE_0339:AUS	NODE_0338	NODE_0339	AUS	3.0390806417236206e-10	8.560221723078683e-11	3.0390806419837725e-10	CHN	0.9999999993795733	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0338->NODE_0339:CHN	NODE_0338	NODE_0339	CHN	7.060287898746517e-10	0.9999999992939712	0.999999998425096	JPN	0.4970707995932829	178	1	37	140	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0338->NODE_0339:FRA	NODE_0338	NODE_0339	FRA	2.288234493949476e-10	6.445302685624356e-11	2.2882344940969595e-10	CHN	0.9999999993584242	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0338->NODE_0339:JPN	NODE_0338	NODE_0339	JPN	3.142772899470095e-10	3.5094633415779564e-10	3.1427729005730397e-10	CHN	0.9999999996449175	52	0	0	52	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0338->NODE_0574:CHN	NODE_0338	NODE_0574	CHN	7.060132597193895e-10	0.9999999992939712	0.9999780019350656	JPN	0.4970707995932829	2	0	1	1	2021-12-10	2024-03-20	0	0	0	831	False	False	False	False
NODE_0626->NODE_0627:BEL	NODE_0626	NODE_0627	BEL	1.5715635723211556e-08	0.9999999842843642	0.9999999955768925	AUS	0.2038046239920274	47	0	2	45	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0626->NODE_0627:FRA	NODE_0626	NODE_0627	FRA	7.329757848834227e-10	2.4630702499176677e-09	7.329757866887936e-10	BEL	0.9999999867474344	6	0	0	6	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0626->FRA__SAMEA117615785:FRA	NODE_0626	FRA__SAMEA117615785	FRA	0.9999999975369297	2.4630702499176677e-09	1.0	BEL	0.9999999867474344	1	0	0	1	2024-01-01	2024-12-31	1	1	1	365	True	True	True	False
NODE_0711->NODE_0712:BEL	NODE_0711	NODE_0712	BEL	0.00039921252549644716	9.769486624485596e-05	0.0003992515303213	Unknown_other	0.9975891628727398	1	1	0	0	2014-08-01	2014-08-01	0	0	0	0	False	False	False	False
NODE_0083->NODE_0084:AUS	NODE_0083	NODE_0084	AUS	0.0018509423244998098	0.0003223430155983	0.0018515391552146	Europe_other	0.9866511161337791	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0083->NODE_0084:BEL	NODE_0083	NODE_0084	BEL	0.019662416102234247	0.0122322551693593	0.01990591027611	Europe_other	0.9985475646471675	2	2	0	0	2018-03-26	2018-10-09	0	0	0	197	False	False	False	False
NODE_0205->NODE_0206:AUS	NODE_0205	NODE_0206	AUS	5.677283177741253e-06	0.9999943167637916	0.9989525280208856	Europe_other	0.74825947515684	2	2	0	0	2014-01-01	2018-10-31	0	0	0	1764	False	False	False	False
NODE_0205->AUS__SAMN45810575:AUS	NODE_0205	AUS__SAMN45810575	AUS	5.6832362084202614e-06	0.9999943167637916	1.0	Europe_other	0.74825947515684	1	1	0	0	2019-03-01	2019-03-31	0	0	0	30	False	False	False	False
NODE_0207->NODE_0208:AUS	NODE_0207	NODE_0208	AUS	1.5487855272315527e-05	0.999984511889226	0.9999835033660835	BEL	0.19879358996164695	2	2	0	0	2016-01-01	2016-01-31	0	0	0	30	False	False	False	False
NODE_0207->AUS__SAMN45810547:AUS	NODE_0207	AUS__SAMN45810547	AUS	1.5488110774009023e-05	0.999984511889226	1.0	BEL	0.19879358996164695	1	1	0	0	2019-01-01	2019-01-31	0	0	0	30	False	False	False	False
NODE_0212->NODE_0213:AUS	NODE_0212	NODE_0213	AUS	1.6509169909441387e-09	4.3204560551114666e-12	1.6509169909512715e-09	Europe_other	0.9999999994554595	15	3	0	12	2016-01-01	2024-10-31	0	0	0	3226	False	False	False	False
NODE_0212->NODE_0213:BEL	NODE_0212	NODE_0213	BEL	1.6210798701620043e-09	4.244127633975474e-12	1.6210798701688844e-09	Europe_other	0.9999999994553832	11	0	0	11	2023-05-14	2023-12-31	0	0	0	231	False	True	False	False
NODE_0212->NODE_0213:CHN	NODE_0212	NODE_0213	CHN	1.3794029700451203e-07	2.6174829156391645e-10	1.3794029704061766e-07	Europe_other	0.9999999997128873	28	18	6	4	2018-01-01	2024-12-31	0	0	0	2556	False	False	False	False
NODE_0212->NODE_0213:FRA	NODE_0212	NODE_0213	FRA	5.492871099098468e-09	1.1285885195885216e-11	5.492871099160459e-09	Europe_other	0.9999999994624249	21	0	0	21	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0212->NODE_0213:JPN	NODE_0212	NODE_0213	JPN	1.5160127899082171e-09	3.954594470792629e-12	1.5160127899142123e-09	Europe_other	0.9999999994550937	2	0	0	2	2025-01-21	2025-03-03	0	0	0	41	False	True	False	False
NODE_0212->NODE_0304:AUS	NODE_0212	NODE_0304	AUS	1.0929228679069152e-09	4.3204560551114666e-12	1.0929228679116371e-09	Europe_other	0.9999999994554595	4	3	0	1	2018-03-01	2024-05-31	0	0	0	2283	False	False	False	False
NODE_0212->NODE_0304:BEL	NODE_0212	NODE_0304	BEL	4.964697450228574e-08	4.244127633975474e-12	4.964697450249645e-08	Europe_other	0.9999999994553832	4	1	3	0	2017-07-25	2020-04-09	0	0	0	989	False	False	False	False
NODE_0339->NODE_0340:AUS	NODE_0339	NODE_0340	AUS	1.367261006338472e-11	3.0390806419837725e-10	1.3672610067539936e-11	CHN	0.999999998729004	3	0	0	3	2024-08-01	2024-08-31	0	0	0	30	False	True	False	False
NODE_0339->NODE_0340:CHN	NODE_0339	NODE_0340	CHN	1.5749039848927265e-09	0.999999998425096	0.9999999999305194	JPN	0.19955329365805344	177	1	36	140	2019-01-01	2024-12-31	0	0	0	2191	False	False	False	False
NODE_0339->NODE_0340:FRA	NODE_0339	NODE_0340	FRA	1.0294606079492826e-11	2.2882344940969595e-10	1.0294606081848474e-11	CHN	0.9999999986539194	2	0	0	2	2024-01-01	2024-12-31	0	0	0	365	False	True	False	False
NODE_0339->NODE_0340:JPN	NODE_0339	NODE_0340	JPN	1.2765918235679802e-11	3.1427729005730397e-10	1.2765918239691839e-11	CHN	0.9999999987393732	52	0	0	52	2024-01-01	2025-12-31	0	0	0	730	False	True	False	False
NODE_0339->CHN__SAMN50152013:CHN	NODE_0339	CHN__SAMN50152013	CHN	1.5749039850021518e-09	0.999999998425096	1.0	JPN	0.19955329365805344	1	0	1	0	2021-01-01	2021-12-31	0	0	0	364	False	False	False	False
NODE_0574->CHN__SAMN42391115:CHN	NODE_0574	CHN__SAMN42391115	CHN	2.1998064934414252e-05	0.9999780019350656	1.0	AUS	0.19738028699825097	1	0	1	0	2021-12-10	2021-12-10	0	0	0	0	False	False	False	False
NODE_0574->CHN__SAMN44583946:CHN	NODE_0574	CHN__SAMN44583946	CHN	2.1998064934414252e-05	0.9999780019350656	1.0	AUS	0.19738028699825097	1	0	0	1	2024-03-20	2024-03-20	0	0	0	0	False	True	False	False
NODE_0627->NODE_0628:BEL	NODE_0627	NODE_0628	BEL	4.4231075387764186e-09	0.9999999955768925	0.9999999981653082	AUS	0.20163243588384192	46	0	2	44	2022-11-14	2023-12-31	0	0	0	412	False	False	False	False
NODE_0627->NODE_0628:FRA	NODE_0627	NODE_0628	FRA	4.784442536792583e-10	7.329757866887936e-10	4.784442540299464e-10	BEL	0.9999999963098685	6	0	0	6	2023-01-01	2024-12-31	0	0	0	730	False	True	False	False
NODE_0627->BEL__SAMEA117989572:BEL	NODE_0627	BEL__SAMEA117989572	BEL	4.423107546891458e-09	0.9999999955768925	1.0	AUS	0.20163243588384192	1	0	0	1	2023-09-19	2023-09-19	0	0	0	0	False	True	False	False
NODE_0712->BEL__SAMEA117989209:BEL	NODE_0712	BEL__SAMEA117989209	BEL	0.9996007484696787	0.0003992515303213	1.0	Unknown_other	0.9975769267569629	1	1	0	0	2014-08-01	2014-08-01	0	0	0	0	True	False	False	False
NODE_0084->NODE_0085:AUS	NODE_0084	NODE_0085	AUS	0.003105847835336692	0.0018515391552146	0.0031116091014237	Europe_other	0.9759111295459906	16	4	0	12	2018-11-01	2024-10-31	0	0	0	2191	False	False	False	False
NODE_0084->NODE_0085:BEL	NODE_0084	NODE_0085	BEL	0.02575756269405646	0.01990591027611	0.0262807040304802	Europe_other	0.9938884461103618	2	2	0	0	2018-03-26	2018-10-09	0	0	0	197	False	False	False	False
NODE_0206->AUS__SAMN08443746:AUS	NODE_0206	AUS__SAMN08443746	AUS	0.0010474719791143672	0.9989525280208856	1.0	BEL	0.20091911901484916	1	1	0	0	2014-01-01	2014-12-31	0	0	0	364	False	False	False	False
NODE_0206->AUS__SAMN45810539:AUS	NODE_0206	AUS__SAMN45810539	AUS	0.0010474719791143672	0.9989525280208856	1.0	BEL	0.20091911901484916	1	1	0	0	2018-10-01	2018-10-31	0	0	0	30	False	False	False	False
