genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note
CHN::SAMN44583848	SAMN44583848	SAMN44583848	GCA_050977805		CHN	China	2024-02-02	2024-02-02	2024-02-02	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583849	SAMN44583849	SAMN44583849	GCA_050977785		CHN	China	2024-02-04	2024-02-04	2024-02-04	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583850	SAMN44583850	SAMN44583850	GCA_050977765		CHN	China	2024-02-04	2024-02-04	2024-02-04	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583851	SAMN44583851	SAMN44583851	GCA_050977745		CHN	China	2024-02-04	2024-02-04	2024-02-04	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583852	SAMN44583852	SAMN44583852	GCA_050977725		CHN	China	2024-02-04	2024-02-04	2024-02-04	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583853	SAMN44583853	SAMN44583853	GCA_050977705		CHN	China	2024-02-04	2024-02-04	2024-02-04	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583854	SAMN44583854	SAMN44583854	GCA_050977665		CHN	China	2024-02-04	2024-02-04	2024-02-04	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583855	SAMN44583855	SAMN44583855	GCA_050977685		CHN	China	2024-02-04	2024-02-04	2024-02-04	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583856	SAMN44583856	SAMN44583856	GCA_050977625		CHN	China	2024-02-04	2024-02-04	2024-02-04	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583857	SAMN44583857	SAMN44583857	GCA_050977585		CHN	China	2024-02-06	2024-02-06	2024-02-06	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583858	SAMN44583858	SAMN44583858	GCA_050977645		CHN	China	2024-02-06	2024-02-06	2024-02-06	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583859	SAMN44583859	SAMN44583859	GCA_050977605		CHN	China	2024-02-06	2024-02-06	2024-02-06	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583860	SAMN44583860	SAMN44583860	GCA_050977565		CHN	China	2024-02-08	2024-02-08	2024-02-08	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583861	SAMN44583861	SAMN44583861	GCA_050977545		CHN	China	2024-02-08	2024-02-08	2024-02-08	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583862	SAMN44583862	SAMN44583862	GCA_050977525		CHN	China	2024-02-08	2024-02-08	2024-02-08	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583863	SAMN44583863	SAMN44583863	GCA_050977505		CHN	China	2024-01-31	2024-01-31	2024-01-31	2024	1	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583864	SAMN44583864	SAMN44583864	GCA_050977485		CHN	China	2024-02-08	2024-02-08	2024-02-08	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583865	SAMN44583865	SAMN44583865	GCA_050977465		CHN	China	2024-02-08	2024-02-08	2024-02-08	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583866	SAMN44583866	SAMN44583866	GCA_050977445		CHN	China	2024-02-08	2024-02-08	2024-02-08	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583867	SAMN44583867	SAMN44583867	GCA_050977425		CHN	China	2024-02-18	2024-02-18	2024-02-18	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583868	SAMN44583868	SAMN44583868	GCA_050977405		CHN	China	2024-02-18	2024-02-18	2024-02-18	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583869	SAMN44583869	SAMN44583869	GCA_050977385		CHN	China	2024-02-18	2024-02-18	2024-02-18	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583870	SAMN44583870	SAMN44583870	GCA_050977355		CHN	China	2024-02-23	2024-02-23	2024-02-23	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583871	SAMN44583871	SAMN44583871	GCA_050977345		CHN	China	2024-02-26	2024-02-26	2024-02-26	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583872	SAMN44583872	SAMN44583872	GCA_050977325		CHN	China	2024-02-26	2024-02-26	2024-02-26	2024	2	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583873	SAMN44583873	SAMN44583873	GCA_050977295		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583874	SAMN44583874	SAMN44583874	GCA_050977265		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583875	SAMN44583875	SAMN44583875	GCA_050977245		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583876	SAMN44583876	SAMN44583876	GCA_050977225		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583877	SAMN44583877	SAMN44583877	GCA_050977205		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583878	SAMN44583878	SAMN44583878	GCA_050977185		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583879	SAMN44583879	SAMN44583879	GCA_050977165		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583880	SAMN44583880	SAMN44583880	GCA_050977145		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583881	SAMN44583881	SAMN44583881	GCA_050977125		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583882	SAMN44583882	SAMN44583882	GCA_050977105		CHN	China	2024-03-05	2024-03-05	2024-03-05	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583883	SAMN44583883	SAMN44583883	GCA_050977085		CHN	China	2024-03-08	2024-03-08	2024-03-08	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583884	SAMN44583884	SAMN44583884	GCA_050977045		CHN	China	2024-03-08	2024-03-08	2024-03-08	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
CHN::SAMN44583885	SAMN44583885	SAMN44583885	GCA_050977065		CHN	China	2024-03-08	2024-03-08	2024-03-08	2024	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.
