tree_sample_id	genome_record_id	country_iso3	country_name	collection_lower	collection_upper	collection_upper_effective	temporal_consistency_status	date_resolution	year	month	project_id	run_accession	biosample_accession	assembly_accession	sequence_acquisition	primary_model_lineage_id	display_lineage	epidemic_period	public_date	public_date_source	ena_first_public_date	assembly_release_date	public_route	subnational_location	location_source	location_resolution	nas_snapshot_record_id	lag_from_collection_lower_days	lag_from_collection_upper_days	lag_min_days	lag_max_days	first_post2022_month_above_2019_max	post2022_peak_month	public_lead_to_2019max_threshold_days	public_lead_to_post2022_peak_days	collection_lead_to_2019max_threshold_days	collection_lead_to_post2022_peak_days
FRA__SAMEA115874214	FRA::SAMEA115874214	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476623	SAMEA115874214		ena_fastq_download	L1_02.05	Comparator genomic lineage B	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874215	FRA::SAMEA115874215	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476624	SAMEA115874215		legacy_read_assembly	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874216	FRA::SAMEA115874216	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476625	SAMEA115874216		legacy_read_assembly	L1_01.02	Comparator genomic lineage A	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874217	FRA::SAMEA115874217	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476626	SAMEA115874217		ena_fastq_download	L1_02.07	MT28-associated genomic lineage	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874218	FRA::SAMEA115874218	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476627	SAMEA115874218		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874219	FRA::SAMEA115874219	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476628	SAMEA115874219		legacy_read_assembly	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874220	FRA::SAMEA115874220	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476629	SAMEA115874220		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874222	FRA::SAMEA115874222	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476631	SAMEA115874222		ena_fastq_download	L1_01.02	Comparator genomic lineage A	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874223	FRA::SAMEA115874223	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476632	SAMEA115874223		ena_fastq_download	L1_02.07	MT28-associated genomic lineage	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874224	FRA::SAMEA115874224	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476633	SAMEA115874224		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874225	FRA::SAMEA115874225	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476634	SAMEA115874225		ena_fastq_download	L1_02.05	Comparator genomic lineage B	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874226	FRA::SAMEA115874226	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476635	SAMEA115874226		legacy_read_assembly	L1_01.02	Comparator genomic lineage A	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874228	FRA::SAMEA115874228	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476637	SAMEA115874228		legacy_read_assembly	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874229	FRA::SAMEA115874229	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476638	SAMEA115874229		legacy_read_assembly	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874235	FRA::SAMEA115874235	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476644	SAMEA115874235		legacy_read_assembly	L1_02.05	Comparator genomic lineage B	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874237	FRA::SAMEA115874237	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476646	SAMEA115874237		ena_fastq_download	L1_02.05	Comparator genomic lineage B	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874240	FRA::SAMEA115874240	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476649	SAMEA115874240		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874241	FRA::SAMEA115874241	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476650	SAMEA115874241		legacy_read_assembly	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874242	FRA::SAMEA115874242	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476651	SAMEA115874242		legacy_read_assembly	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874243	FRA::SAMEA115874243	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476652	SAMEA115874243		ena_fastq_download	L1_01.02	Comparator genomic lineage A	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874245	FRA::SAMEA115874245	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476654	SAMEA115874245		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874248	FRA::SAMEA115874248	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476657	SAMEA115874248		legacy_read_assembly	L1_02.05	Comparator genomic lineage B	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA115874249	FRA::SAMEA115874249	FRA	France	2024-01-01	2024-12-31	2024-08-08	ok	year	2024		PRJEB42353	ERR13476658	SAMEA115874249		ena_fastq_download	L1_02.06	Comparator genomic lineage C	resurgence	2024-08-08	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2024-08-08		ena_read_only		ena_country	country		220	-145	0	220						
FRA__SAMEA117615782	FRA::SAMEA117615782	FRA	France	2024-01-01	2024-12-31	2024-12-31	ok	year	2024		PRJEB85093		SAMEA117615782	GCA_965117315	ncbi_assembly_download	L1_02.06	Comparator genomic lineage C	resurgence					not_publicly_dated			missing											
FRA__SAMEA117615783	FRA::SAMEA117615783	FRA	France	2024-01-01	2024-12-31	2024-12-31	ok	year	2024		PRJEB85093		SAMEA117615783	GCA_965117305	ncbi_assembly_download	L1_02.06	Comparator genomic lineage C	resurgence					not_publicly_dated			missing											
FRA__SAMEA117615784	FRA::SAMEA117615784	FRA	France	2024-01-01	2024-12-31	2024-12-31	ok	year	2024		PRJEB85093		SAMEA117615784	GCA_965117285	ncbi_assembly_download	L1_02.07	MT28-associated genomic lineage	resurgence					not_publicly_dated			missing											
FRA__SAMEA117615785	FRA::SAMEA117615785	FRA	France	2024-01-01	2024-12-31	2024-12-31	ok	year	2024		PRJEB85093		SAMEA117615785	GCA_965117295	ncbi_assembly_download	L1_02.06	Comparator genomic lineage C	resurgence					not_publicly_dated			missing											
FRA__SAMEA117615786	FRA::SAMEA117615786	FRA	France	2024-01-01	2024-12-31	2024-12-31	ok	year	2024		PRJEB85093		SAMEA117615786	GCA_965117325	ncbi_assembly_download	L1_01.02	Comparator genomic lineage A	resurgence					not_publicly_dated			missing											
FRA__SAMN42490576	FRA::SAMN42490576	FRA	France	2024-05-01	2024-05-31	2024-05-31	ok	month	2024	5	PRJNA1135758		SAMN42490576	GCA_040969985	ncbi_assembly_download	L1_02.06	Comparator genomic lineage C	resurgence					not_publicly_dated			missing											
JPN__SAMN04875532	JPN::SAMN04875532	JPN	Japan	1950-01-01	1950-12-31	1950-12-31	ok	year	1950		PRJNA231221	SRR4271508;SRR4271509;SRR4271510;SRR4271511	SAMN04875532	GCA_002083095	ncbi_assembly_download	Other	Other genomic lineages	prepandemic	2016-09-21	ena_first_public_biosample_accession	2016-09-21	2018-01-19	ena_read_first		ena_country	country	JPN__SAMN04875532	24370	24006	24006	24370	2025-03-01	2025-06-01	3083	3175	27453	27545
JPN__SAMN03249374	JPN::SAMN03249374	JPN	Japan	1954-01-01	1954-12-31	1954-12-31	ok	year	1954		PRJNA266616	SRR3205793;SRR3441722;SRR3441723;SRR3441724	SAMN03249374	GCA_001605295	ncbi_assembly_download	Other	Other genomic lineages	prepandemic	2016-03-31	ncbi_assembly_release;ncbi_assembly_release	2016-05-02	2016-03-31	ncbi_assembly_first		ena_country	country	JPN__SAMN03249374	22735	22371	22371	22735	2025-03-01	2025-06-01	3257	3349	25992	26084
JPN__SAMN09862822	JPN::SAMN09862822	JPN	Japan	1954-01-01	1954-12-31	1954-12-31	ok	year	1954		PRJNA486745	SRR7908033	SAMN09862822	GCA_003431345	ncbi_assembly_download	Other	Other genomic lineages	prepandemic	2018-08-29	ncbi_assembly_release;ncbi_assembly_release	2018-09-29	2018-08-29	ncbi_assembly_first		ena_country	country	JPN__SAMN09862822	23616	23252	23252	23616	2025-03-01	2025-06-01	2376	2468	25992	26084
JPN__SAMEA41263168	JPN::SAMEA41263168	JPN	Japan	1982-01-01	1982-12-31	1982-12-31	ok	year	1982		PRJEB18624	ERR1775237	SAMEA41263168		legacy_read_assembly	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41263168	13192	12828	12828	13192	2025-03-01	2025-06-01	2573	2665	15765	15857
JPN__SAMEA41187418	JPN::SAMEA41187418	JPN	Japan	1983-01-01	1983-12-31	1983-12-31	ok	year	1983		PRJEB18624	ERR1775136	SAMEA41187418		legacy_read_assembly	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41187418	12827	12463	12463	12827	2025-03-01	2025-06-01	2573	2665	15400	15492
JPN__SAMEA41296918	JPN::SAMEA41296918	JPN	Japan	1983-01-01	1983-12-31	1983-12-31	ok	year	1983		PRJEB18624	ERR1775282	SAMEA41296918		legacy_read_assembly	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41296918	12827	12463	12463	12827	2025-03-01	2025-06-01	2573	2665	15400	15492
JPN__SAMEA41216668	JPN::SAMEA41216668	JPN	Japan	1986-01-01	1986-12-31	1986-12-31	ok	year	1986		PRJEB18624	ERR1775175	SAMEA41216668		ena_fastq_download	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41216668	11731	11367	11367	11731	2025-03-01	2025-06-01	2573	2665	14304	14396
JPN__SAMEA41292418	JPN::SAMEA41292418	JPN	Japan	1987-01-01	1987-12-31	1987-12-31	ok	year	1987		PRJEB18624	ERR1775276	SAMEA41292418		ena_fastq_download	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41292418	11366	11002	11002	11366	2025-03-01	2025-06-01	2573	2665	13939	14031
JPN__SAMEA41283418	JPN::SAMEA41283418	JPN	Japan	1988-01-01	1988-12-31	1988-12-31	ok	year	1988		PRJEB18624	ERR1775264	SAMEA41283418		ena_fastq_download	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41283418	11001	10636	10636	11001	2025-03-01	2025-06-01	2573	2665	13574	13666
JPN__SAMEA41211418	JPN::SAMEA41211418	JPN	Japan	1990-01-01	1990-12-31	1990-12-31	ok	year	1990		PRJEB18624	ERR1775168	SAMEA41211418		legacy_read_assembly	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41211418	10270	9906	9906	10270	2025-03-01	2025-06-01	2573	2665	12843	12935
JPN__SAMEA41286418	JPN::SAMEA41286418	JPN	Japan	1990-01-01	1990-12-31	1990-12-31	ok	year	1990		PRJEB18624	ERR1775268	SAMEA41286418		legacy_read_assembly	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41286418	10270	9906	9906	10270	2025-03-01	2025-06-01	2573	2665	12843	12935
JPN__SAMEA751448	JPN::SAMEA751448	JPN	Japan	1991-01-01	1991-12-31	1991-12-31	ok	year	1991		PRJEB2274	ERR029312	SAMEA751448	GCA_001194565	ncbi_assembly_download	Other	Other genomic lineages	prepandemic	2011-02-10	ena_first_public_biosample_accession;ena_first_public_run	2011-02-10	2015-07-20	ena_read_first		ena_country	country	JPN__SAMEA751448	7345	6981	6981	7345	2025-03-01	2025-06-01	5133	5225	12478	12570
JPN__SAMEA41226418	JPN::SAMEA41226418	JPN	Japan	1992-01-01	1992-12-31	1992-12-31	ok	year	1992		PRJEB18624	ERR1775188	SAMEA41226418	RRASM_ERR1775188	local_fasta	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41226418	9540	9175	9175	9540	2025-03-01	2025-06-01	2573	2665	12113	12205
JPN__SAMEA41241418	JPN::SAMEA41241418	JPN	Japan	1994-01-01	1994-12-31	1994-12-31	ok	year	1994		PRJEB18624	ERR1775208	SAMEA41241418		legacy_read_assembly	L1_02.05	Comparator genomic lineage B	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41241418	8809	8445	8445	8809	2025-03-01	2025-06-01	2573	2665	11382	11474
JPN__SAMEA41247418	JPN::SAMEA41247418	JPN	Japan	1994-01-01	1994-12-31	1994-12-31	ok	year	1994		PRJEB18624	ERR1775216	SAMEA41247418		ena_fastq_download	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41247418	8809	8445	8445	8809	2025-03-01	2025-06-01	2573	2665	11382	11474
JPN__SAMEA41249668	JPN::SAMEA41249668	JPN	Japan	1994-01-01	1994-12-31	1994-12-31	ok	year	1994		PRJEB18624	ERR1775219	SAMEA41249668	RRASM_ERR1775219	local_fasta	L1_02.05	Comparator genomic lineage B	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41249668	8809	8445	8445	8809	2025-03-01	2025-06-01	2573	2665	11382	11474
JPN__SAMEA41200168	JPN::SAMEA41200168	JPN	Japan	1995-01-01	1995-12-31	1995-12-31	ok	year	1995		PRJEB18624	ERR1775153	SAMEA41200168		ena_fastq_download	L1_02.05	Comparator genomic lineage B	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41200168	8444	8080	8080	8444	2025-03-01	2025-06-01	2573	2665	11017	11109
JPN__SAMEA41186668	JPN::SAMEA41186668	JPN	Japan	1996-01-01	1996-12-31	1996-12-31	ok	year	1996		PRJEB18624	ERR1775135	SAMEA41186668		ena_fastq_download	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41186668	8079	7714	7714	8079	2025-03-01	2025-06-01	2573	2665	10652	10744
JPN__SAMEA41205418	JPN::SAMEA41205418	JPN	Japan	1996-01-01	1996-12-31	1996-12-31	ok	year	1996		PRJEB18624	ERR1775160	SAMEA41205418		ena_fastq_download	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41205418	8079	7714	7714	8079	2025-03-01	2025-06-01	2573	2665	10652	10744
JPN__SAMEA41188918	JPN::SAMEA41188918	JPN	Japan	1999-01-01	1999-12-31	1999-12-31	ok	year	1999		PRJEB18624	ERR1775138	SAMEA41188918	RRASM_ERR1775138	local_fasta	L1_02.05	Comparator genomic lineage B	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41188918	6983	6619	6619	6983	2025-03-01	2025-06-01	2573	2665	9556	9648
JPN__SAMEA41197168	JPN::SAMEA41197168	JPN	Japan	1999-01-01	1999-12-31	1999-12-31	ok	year	1999		PRJEB18624	ERR1775149	SAMEA41197168		ena_fastq_download	Other	Other genomic lineages	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41197168	6983	6619	6619	6983	2025-03-01	2025-06-01	2573	2665	9556	9648
JPN__SAMEA41275918	JPN::SAMEA41275918	JPN	Japan	1999-01-01	1999-12-31	1999-12-31	ok	year	1999		PRJEB18624	ERR1775254	SAMEA41275918		ena_fastq_download	L1_02.05	Comparator genomic lineage B	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41275918	6983	6619	6619	6983	2025-03-01	2025-06-01	2573	2665	9556	9648
JPN__SAMEA751489	JPN::SAMEA751489	JPN	Japan	1999-01-01	1999-12-31	1999-12-31	ok	year	1999		PRJEB2274	ERR029307	SAMEA751489	GCA_001194225	ncbi_assembly_download	Other	Other genomic lineages	prepandemic	2011-02-10	ena_first_public_biosample_accession;ena_first_public_run	2011-02-10	2015-07-20	ena_read_first		ena_country	country	JPN__SAMEA751489	4423	4059	4059	4423	2025-03-01	2025-06-01	5133	5225	9556	9648
JPN__SAMEA41194168	JPN::SAMEA41194168	JPN	Japan	2000-01-01	2000-12-31	2000-12-31	ok	year	2000		PRJEB18624	ERR1775145	SAMEA41194168		legacy_read_assembly	L1_02.05	Comparator genomic lineage B	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41194168	6618	6253	6253	6618	2025-03-01	2025-06-01	2573	2665	9191	9283
JPN__SAMEA41278168	JPN::SAMEA41278168	JPN	Japan	2000-01-01	2000-12-31	2000-12-31	ok	year	2000		PRJEB18624	ERR1775257	SAMEA41278168		ena_fastq_download	L1_02.06	Comparator genomic lineage C	prepandemic	2018-02-13	ena_first_public_biosample_accession;ena_first_public_run;ena_first_public_sample_accession	2018-02-13		ena_read_only		ena_country	country	JPN__SAMEA41278168	6618	6253	6253	6618	2025-03-01	2025-06-01	2573	2665	9191	9283
