query_project_id	run_accession	sample_accession	study_accession	collection_date	country	first_public
PRJNA1199062	SRR31743931	SAMN45810525	PRJNA1199062	2018-06	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743934	SAMN45810522	PRJNA1199062	2016-01	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743939	SAMN45810547	PRJNA1199062	2019-01	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743953	SAMN45810542	PRJNA1199062	2024-01	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743956	SAMN45810645	PRJNA1199062	2024-10	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743958	SAMN45810643	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743968	SAMN45810634	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743970	SAMN45810632	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743839	SAMN45810505	PRJNA1199062	2019-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743975	SAMN45810628	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743841	SAMN45810548	PRJNA1199062	2024-05	Australia: Australian Capital Territory	2025-01-16
PRJNA1199062	SRR31743844	SAMN45810545	PRJNA1199062	2019-05	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743977	SAMN45810626	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743849	SAMN45810540	PRJNA1199062	2024-01	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743979	SAMN45810624	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743850	SAMN45810504	PRJNA1199062	2024-06	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743982	SAMN45810621	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743853	SAMN45810597	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743857	SAMN45810550	PRJNA1199062	2015-12	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743983	SAMN45810620	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743987	SAMN45810617	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743862	SAMN45811370	PRJNA1199062	2024	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743988	SAMN45810616	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743866	SAMN45810585	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743993	SAMN45810611	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743994	SAMN45810610	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743867	SAMN45810567	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743996	SAMN45810609	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743868	SAMN45810583	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743870	SAMN45810565	PRJNA1199062	2024-07	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743997	SAMN45810608	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743998	SAMN45810607	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743871	SAMN45810563	PRJNA1199062	2024-07	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743873	SAMN45810562	PRJNA1199062	2024-07	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31744001	SAMN45810604	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31744005	SAMN45810600	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743874	SAMN45810561	PRJNA1199062	2024-07	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31744007	SAMN45810501	PRJNA1199062	2019-10	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743876	SAMN45810516	PRJNA1199062	2024-06	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743877	SAMN45810559	PRJNA1199062	2024-07	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743881	SAMN45811368	PRJNA1199062	2024-06	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743883	SAMN45810543	PRJNA1199062	2024-01	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743888	SAMN45810593	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743889	SAMN45810592	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743893	SAMN45810589	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743894	SAMN45810588	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743904	SAMN45810579	PRJNA1199062	2024-04	Australia: Western Australia	2025-01-16
PRJNA1199062	SRR31743910	SAMN45810573	PRJNA1199062	2016-02	Australia: Western Australia	2025-01-16
PRJNA1199062	SRR31743913	SAMN45810570	PRJNA1199062	2024-06	Australia: Victoria	2025-01-16
PRJNA1199062	SRR31743915	SAMN45810569	PRJNA1199062	2024-03	Australia: Victoria	2025-01-16
PRJNA1199062	SRR31743919	SAMN45810536	PRJNA1199062	2024-06	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743920	SAMN45810535	PRJNA1199062	2023-10	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743923	SAMN45810532	PRJNA1199062	2019-10	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743926	SAMN45810503	PRJNA1199062	2024-02	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743927	SAMN45810529	PRJNA1199062	2018-03	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743928	SAMN45810528	PRJNA1199062	2018-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743929	SAMN45810527	PRJNA1199062	2018-07	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743940	SAMN45810519	PRJNA1199062	2024-07	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743942	SAMN45810539	PRJNA1199062	2018-10	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743943	SAMN45810538	PRJNA1199062	2016-01	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743944	SAMN45810604	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743948	SAMN45810602	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743954	SAMN45810647	PRJNA1199062	2024-10	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743955	SAMN45810646	PRJNA1199062	2024-10	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743957	SAMN45810644	PRJNA1199062	2024-10	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743959	SAMN45810642	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743960	SAMN45810641	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743961	SAMN45810640	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743962	SAMN45810514	PRJNA1199062	2024-04	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743963	SAMN45810639	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31743966	SAMN45810636	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743971	SAMN45810631	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743976	SAMN45810627	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743978	SAMN45810625	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743980	SAMN45810623	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743985	SAMN45810619	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743991	SAMN45810613	PRJNA1199062	2024-10	Australia: Queensland	2025-01-16
PRJNA1199062	SRR31743995	SAMN45810511	PRJNA1199062	2023-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31744000	SAMN45810605	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31744003	SAMN45810602	PRJNA1199062	2024-09	Australia: New South Wales	2025-01-16
PRJNA1199062	SRR31744004	SAMN45810601	PRJNA1199062	2024-08	Australia: New South Wales	2025-01-16
PRJDB35593	DRR705530	SAMD01593372	PRJDB35593	2024-12-12	Japan:Osaka	2025-12-21
PRJDB35593	DRR705533	SAMD01593375	PRJDB35593	2025-01-21	Japan:Osaka	2025-12-21
PRJDB35593	DRR707963	SAMD01593371	PRJDB35593	2024-11-13	Japan:Osaka	2025-12-21
PRJDB35593	DRR707965	SAMD01593373	PRJDB35593	2024-12-12	Japan:Osaka	2025-12-21
PRJDB35593	DRR707966	SAMD01593374	PRJDB35593	2024-12-11	Japan:Osaka	2025-12-21
PRJDB35593	DRR705528	SAMD01593370	PRJDB35593	2024-09-18	Japan:Osaka	2025-12-21
PRJDB35593	DRR705529	SAMD01593371	PRJDB35593	2024-11-13	Japan:Osaka	2025-12-21
PRJDB35593	DRR705531	SAMD01593373	PRJDB35593	2024-12-12	Japan:Osaka	2025-12-21
PRJDB35593	DRR705534	SAMD01593376	PRJDB35593	2025-01-16	Japan:Osaka	2025-12-21
PRJDB35593	DRR707961	SAMD01593369	PRJDB35593	2024-09-12	Japan:Osaka	2025-12-21
PRJDB35593	DRR707962	SAMD01593370	PRJDB35593	2024-09-18	Japan:Osaka	2025-12-21
PRJDB35593	DRR707968	SAMD01593376	PRJDB35593	2025-01-16	Japan:Osaka	2025-12-21
PRJDB35593	DRR705527	SAMD01593369	PRJDB35593	2024-09-12	Japan:Osaka	2025-12-21
PRJDB35593	DRR705532	SAMD01593374	PRJDB35593	2024-12-11	Japan:Osaka	2025-12-21
PRJDB35593	DRR707964	SAMD01593372	PRJDB35593	2024-12-12	Japan:Osaka	2025-12-21
PRJDB35593	DRR707967	SAMD01593375	PRJDB35593	2025-01-21	Japan:Osaka	2025-12-21
PRJDB7578	DRR165179	SAMD00156478	PRJDB7578	2011	Japan:Fukuoka	2019-01-10
PRJDB7578	DRR165183	SAMD00156482	PRJDB7578	2012	Japan:Saitama	2019-01-10
PRJDB7578	DRR165185	SAMD00156484	PRJDB7578	2012	Japan:Osaka	2019-01-10
PRJDB7578	DRR165186	SAMD00156485	PRJDB7578	2012	Japan:Fukushima	2019-01-10
PRJDB7578	DRR165191	SAMD00156490	PRJDB7578	2016	Japan:Mie	2019-01-10
PRJDB7578	DRR300240	SAMD00328188	PRJDB7578	2010	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300241	SAMD00328189	PRJDB7578	2010	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300242	SAMD00328190	PRJDB7578	2010	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300247	SAMD00328195	PRJDB7578	2011	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300248	SAMD00328196	PRJDB7578	2011	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300249	SAMD00328197	PRJDB7578	2011	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300257	SAMD00328205	PRJDB7578	2012	Japan:Chiba	2021-06-18
PRJDB7578	DRR300258	SAMD00328206	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300259	SAMD00328207	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300265	SAMD00328213	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300266	SAMD00328214	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300270	SAMD00328218	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300273	SAMD00328221	PRJDB7578	2016	Japan:Mie	2021-06-18
PRJDB7578	DRR300277	SAMD00328225	PRJDB7578	2018	Japan:Niigata	2021-06-18
PRJDB7578	DRR300279	SAMD00328227	PRJDB7578	2018	Japan:Niigata	2021-06-18
PRJDB7578	DRR342997	SAMD00439491	PRJDB7578	2012	Taiwan:Hualien County	2022-01-30
PRJDB7578	DRR374970	SAMD00490898	PRJDB7578	2012	Japan:Chiba	2022-05-17
PRJDB7578	DRR413408	SAMD00549620	PRJDB7578	2015	Japan:Hyogo	2022-10-18
PRJDB7578	DRR413411	SAMD00549623	PRJDB7578	2015	Japan:Miyazaki	2022-10-18
PRJDB7578	DRR413412	SAMD00549624	PRJDB7578	2015	Japan:Hyogo	2022-10-18
PRJDB7578	DRR413414	SAMD00549626	PRJDB7578	2015	Japan:Okinawa	2022-10-18
PRJDB7578	DRR413419	SAMD00549631	PRJDB7578	2016	Japan:Tokyo	2022-10-18
PRJDB7578	DRR413420	SAMD00549632	PRJDB7578	2016	Japan:Tokyo	2022-10-18
PRJDB7578	DRR413421	SAMD00549633	PRJDB7578	2016	Japan:Tottori	2022-10-18
PRJDB7578	DRR413422	SAMD00549634	PRJDB7578	2017	Japan:Yamanashi	2022-10-18
PRJDB7578	DRR413423	SAMD00549635	PRJDB7578	2018	Japan:Kanagawa	2022-10-18
PRJDB7578	DRR428469	SAMD00570793	PRJDB7578	2004	Japan:Mie	2023-01-12
PRJDB7578	DRR428473	SAMD00570797	PRJDB7578	2009	Japan:Kanagawa	2023-01-12
PRJDB7578	DRR428477	SAMD00570801	PRJDB7578	2013	Japan:Fukuoka	2023-01-12
PRJDB7578	DRR428480	SAMD00570804	PRJDB7578	2014	Japan:Mie	2023-01-12
PRJDB7578	DRR428481	SAMD00570805	PRJDB7578	2014	Japan:Hyogo	2023-01-12
PRJDB7578	DRR428482	SAMD00570806	PRJDB7578	2019	Japan:Mie	2023-01-12
PRJDB7578	DRR428484	SAMD00570808	PRJDB7578	2019	Japan:Mie	2023-01-12
PRJDB7578	DRR428485	SAMD00570809	PRJDB7578	2019	Japan:Mie	2023-01-12
PRJDB7578	DRR428487	SAMD00570811	PRJDB7578	2019	Japan:Aichi	2023-01-12
PRJDB7578	DRR428490	SAMD00570814	PRJDB7578	2020	Japan:Aichi	2023-01-12
PRJDB7578	DRR445791	SAMD00549575	PRJDB7578	2018	Japan:Tokyo	2023-02-27
PRJDB7578	DRR631446	SAMD00872993	PRJDB7578	2019	Japan:Saitama	2025-01-19
PRJDB7578	DRR631449	SAMD00872996	PRJDB7578	2019	Japan:Niigata	2025-01-19
PRJDB7578	DRR631453	SAMD00873000	PRJDB7578	2019	Japan:Hyogo	2025-01-19
PRJDB7578	DRR165178	SAMD00156477	PRJDB7578	2011	Japan:Miyazaki	2019-01-10
PRJDB7578	DRR165180	SAMD00156479	PRJDB7578	2012	Japan:Iwate	2019-01-10
PRJDB7578	DRR165182	SAMD00156481	PRJDB7578	2012	Japan:Aichi	2019-01-10
PRJDB7578	DRR165184	SAMD00156483	PRJDB7578	2011	Japan:Osaka	2019-01-10
PRJDB7578	DRR165190	SAMD00156489	PRJDB7578	2016	Japan:Tokyo	2019-01-10
PRJDB7578	DRR165192	SAMD00156491	PRJDB7578	2016	Japan:Hokkaido	2019-01-10
PRJDB7578	DRR165194	SAMD00156493	PRJDB7578	2017	Japan:Chiba	2019-01-10
PRJDB7578	DRR165195	SAMD00156494	PRJDB7578	2015	Japan:Tokyo	2019-01-10
PRJDB7578	DRR300236	SAMD00328237	PRJDB7578	2018	Japan:Osaka	2021-07-04
PRJDB7578	DRR300238	SAMD00328186	PRJDB7578	2010	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300243	SAMD00328191	PRJDB7578	2011	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300245	SAMD00328193	PRJDB7578	2011	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300246	SAMD00328194	PRJDB7578	2011	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300253	SAMD00328201	PRJDB7578	2012	Japan:Chiba	2021-06-18
PRJDB7578	DRR300254	SAMD00328202	PRJDB7578	2012	Japan:Chiba	2021-06-18
PRJDB7578	DRR300255	SAMD00328203	PRJDB7578	2012	Japan:Chiba	2021-06-18
PRJDB7578	DRR300256	SAMD00328204	PRJDB7578	2012	Japan:Chiba	2021-06-18
PRJDB7578	DRR300262	SAMD00328210	PRJDB7578	2016	Japan:Toyama	2021-06-18
PRJDB7578	DRR300264	SAMD00328212	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300269	SAMD00328217	PRJDB7578	2016	Japan:Mie	2021-06-18
PRJDB7578	DRR300271	SAMD00328219	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300272	SAMD00328220	PRJDB7578	2016	Japan:Mie	2021-06-18
PRJDB7578	DRR300274	SAMD00328222	PRJDB7578	2016	Japan:Mie	2021-06-18
PRJDB7578	DRR300275	SAMD00328223	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300276	SAMD00328224	PRJDB7578	2016	Japan:Mie	2021-06-18
PRJDB7578	DRR300280	SAMD00328228	PRJDB7578	2018	Japan:Niigata	2021-06-18
PRJDB7578	DRR374966	SAMD00490894	PRJDB7578	2011	Japan:Chiba	2022-05-17
PRJDB7578	DRR374968	SAMD00490896	PRJDB7578	2011	Japan:Chiba	2022-05-17
PRJDB7578	DRR374969	SAMD00490897	PRJDB7578	2012	Japan:Chiba	2022-05-17
PRJDB7578	DRR374971	SAMD00490899	PRJDB7578	2012	Japan:Chiba	2022-05-17
PRJDB7578	DRR413407	SAMD00549619	PRJDB7578	2015	Japan:Nagasaki	2022-10-18
PRJDB7578	DRR413415	SAMD00549627	PRJDB7578	2015	Japan:Tokushima	2022-10-18
PRJDB7578	DRR413416	SAMD00549628	PRJDB7578	2015	Japan:Hyogo	2022-10-18
PRJDB7578	DRR413425	SAMD00549637	PRJDB7578	2018	Japan:Kanagawa	2022-10-18
PRJDB7578	DRR428471	SAMD00570795	PRJDB7578	2011	Japan:Chiba	2023-01-12
PRJDB7578	DRR428475	SAMD00570799	PRJDB7578	2008	Japan:Kanagawa	2023-01-12
PRJDB7578	DRR428478	SAMD00570802	PRJDB7578	2013	Japan:Fukuoka	2023-01-12
PRJDB7578	DRR428479	SAMD00570803	PRJDB7578	2014	Japan:Mie	2023-01-12
PRJDB7578	DRR428483	SAMD00570807	PRJDB7578	2019	Japan:Mie	2023-01-12
PRJDB7578	DRR428488	SAMD00570812	PRJDB7578	2019	Japan:Aichi	2023-01-12
PRJDB7578	DRR428491	SAMD00571254	PRJDB7578	2019	Viet Nam:Hanoi	2023-01-13
PRJDB7578	DRR428493	SAMD00571256	PRJDB7578	2020	Viet Nam:Hanoi	2023-01-13
PRJDB7578	DRR428494	SAMD00571257	PRJDB7578	2020	Viet Nam:Hanoi	2023-01-13
PRJDB7578	DRR428496	SAMD00571259	PRJDB7578	2020	Viet Nam:Hanoi	2023-01-13
PRJDB7578	DRR631448	SAMD00872995	PRJDB7578	2019	Japan:Shizuoka	2025-01-19
PRJDB7578	DRR631451	SAMD00872998	PRJDB7578	2019	Japan:Hyogo	2025-01-19
PRJDB7578	DRR631454	SAMD00873001	PRJDB7578	2016	Japan:Toyama	2025-01-19
PRJDB7578	DRR795566	SAMD01708853	PRJDB7578	2025	Japan:Saitama	2025-11-23
PRJDB7578	DRR165176	SAMD00156475	PRJDB7578	2011	Japan:Shizuoka	2019-01-10
PRJDB7578	DRR165177	SAMD00156476	PRJDB7578	2011	Japan:Shimane	2019-01-10
PRJDB7578	DRR165181	SAMD00156480	PRJDB7578	2012	Japan:Chiba	2019-01-10
PRJDB7578	DRR165187	SAMD00156486	PRJDB7578	2016	Japan:Hokkaido	2019-01-10
PRJDB7578	DRR165188	SAMD00156487	PRJDB7578	2016	Japan:Nagano	2019-01-10
PRJDB7578	DRR165189	SAMD00156488	PRJDB7578	2015	Japan:Toyama	2019-01-10
PRJDB7578	DRR165193	SAMD00156492	PRJDB7578	2016	Japan:Chiba	2019-01-10
PRJDB7578	DRR300237	SAMD00328185	PRJDB7578	2010	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300239	SAMD00328187	PRJDB7578	2010	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300244	SAMD00328192	PRJDB7578	2011	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300250	SAMD00328198	PRJDB7578	2011	Japan:Miyazaki	2021-06-18
PRJDB7578	DRR300251	SAMD00328199	PRJDB7578	2012	Japan:Chiba	2021-06-18
PRJDB7578	DRR300252	SAMD00328200	PRJDB7578	2012	Japan:Chiba	2021-06-18
PRJDB7578	DRR300260	SAMD00328208	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300261	SAMD00328209	PRJDB7578	2015	Japan:Toyama	2021-06-18
PRJDB7578	DRR300263	SAMD00328211	PRJDB7578	2016	Japan:Toyama	2021-06-18
PRJDB7578	DRR300267	SAMD00328215	PRJDB7578	2016	Japan:Nagano	2021-06-18
PRJDB7578	DRR300268	SAMD00328216	PRJDB7578	2016	Japan:Mie	2021-06-18
PRJDB7578	DRR300278	SAMD00328226	PRJDB7578	2018	Japan:Niigata	2021-06-18
PRJDB7578	DRR342996	SAMD00439490	PRJDB7578	2011	Taiwan:Taoyuan City	2022-01-30
PRJDB7578	DRR374967	SAMD00490895	PRJDB7578	2011	Japan:Chiba	2022-05-17
PRJDB7578	DRR413409	SAMD00549621	PRJDB7578	2015	Japan:Nagasaki	2022-10-18
PRJDB7578	DRR413410	SAMD00549622	PRJDB7578	2015	Japan:Mie	2022-10-18
PRJDB7578	DRR413413	SAMD00549625	PRJDB7578	2015	Japan:Fukuoka	2022-10-18
PRJDB7578	DRR413417	SAMD00549629	PRJDB7578	2016	Japan:Mie	2022-10-18
PRJDB7578	DRR413418	SAMD00549630	PRJDB7578	2016	Japan:Nagasaki	2022-10-18
PRJDB7578	DRR413424	SAMD00549636	PRJDB7578	2018	Japan:Tokyo	2022-10-18
PRJDB7578	DRR428468	SAMD00570792	PRJDB7578	2000	Japan:Chiba	2023-01-12
PRJDB7578	DRR428470	SAMD00570794	PRJDB7578	2004	Japan:Mie	2023-01-12
PRJDB7578	DRR428472	SAMD00570796	PRJDB7578	2011	Japan:Chiba	2023-01-12
PRJDB7578	DRR428474	SAMD00570798	PRJDB7578	2009	Japan:Kanagawa	2023-01-12
PRJDB7578	DRR428476	SAMD00570800	PRJDB7578	2008	Japan:Kanagawa	2023-01-12
PRJDB7578	DRR428486	SAMD00570810	PRJDB7578	2019	Japan:Mie	2023-01-12
PRJDB7578	DRR428489	SAMD00570813	PRJDB7578	2020	Japan:Aichi	2023-01-12
PRJDB7578	DRR428492	SAMD00571255	PRJDB7578	2019	Viet Nam:Hanoi	2023-01-13
PRJDB7578	DRR428495	SAMD00571258	PRJDB7578	2020	Viet Nam:Hanoi	2023-01-13
PRJDB7578	DRR631445	SAMD00872944	PRJDB7578	2024	Japan:Ibaraki	2025-01-19
PRJDB7578	DRR631447	SAMD00872994	PRJDB7578	2019	Japan:Shizuoka	2025-01-19
PRJDB7578	DRR631450	SAMD00872997	PRJDB7578	2019	Japan:Niigata	2025-01-19
PRJDB7578	DRR631452	SAMD00872999	PRJDB7578	2019	Japan:Hyogo	2025-01-19
PRJDB7578	DRR795565	SAMD01708852	PRJDB7578	2025	Japan:Saitama	2025-11-23
PRJEB18624	ERR1775137	SAMEA41188168	PRJEB18624	1994	Japan	2018-02-13
PRJEB18624	ERR1775138	SAMEA41188918	PRJEB18624	1999	Japan	2018-02-13
PRJEB18624	ERR1775140	SAMEA41190418	PRJEB18624	2000	Japan	2018-02-13
PRJEB18624	ERR1775148	SAMEA41196418	PRJEB18624	2000	Japan	2018-02-13
PRJEB18624	ERR1775157	SAMEA41203168	PRJEB18624	1996	Japan	2018-02-13
PRJEB18624	ERR1775158	SAMEA41203918	PRJEB18624	1996	Japan	2018-02-13
PRJEB18624	ERR1775161	SAMEA41206168	PRJEB18624	1996	Japan	2018-02-13
PRJEB18624	ERR1775163	SAMEA41207668	PRJEB18624	1996	Japan	2018-02-13
PRJEB18624	ERR1775169	SAMEA41212168	PRJEB18624	2002	Japan	2018-02-13
PRJEB18624	ERR1775173	SAMEA41215168	PRJEB18624	1995	Japan	2018-02-13
PRJEB18624	ERR1775177	SAMEA41218168	PRJEB18624	2003	Japan	2018-02-13
PRJEB18624	ERR1775184	SAMEA41223418	PRJEB18624	2004	Japan	2018-02-13
PRJEB18624	ERR1775187	SAMEA41225668	PRJEB18624	1992	Japan	2018-02-13
PRJEB18624	ERR1775190	SAMEA41227918	PRJEB18624	2005	Japan	2018-02-13
PRJEB18624	ERR1775191	SAMEA41228668	PRJEB18624	2005	Japan	2018-02-13
PRJEB18624	ERR1775192	SAMEA41229418	PRJEB18624	2005	Japan	2018-02-13
PRJEB18624	ERR1775199	SAMEA41234668	PRJEB18624	2006	Japan	2018-02-13
PRJEB18624	ERR1775200	SAMEA41235418	PRJEB18624	2006	Japan	2018-02-13
PRJEB18624	ERR1775201	SAMEA41236168	PRJEB18624	2007	Japan	2018-02-13
PRJEB18624	ERR1775209	SAMEA41242168	PRJEB18624	2008	Japan	2018-02-13
PRJEB18624	ERR1775210	SAMEA41242918	PRJEB18624	2007	Japan	2018-02-13
PRJEB18624	ERR1775214	SAMEA41245918	PRJEB18624	2009	Japan	2018-02-13
PRJEB18624	ERR1775215	SAMEA41246668	PRJEB18624	2009	Japan	2018-02-13
PRJEB18624	ERR1775220	SAMEA41250418	PRJEB18624	2010	Japan	2018-02-13
PRJEB18624	ERR1775224	SAMEA41253418	PRJEB18624	2010	Japan	2018-02-13
PRJEB18624	ERR1775228	SAMEA41256418	PRJEB18624	1994	Japan	2018-02-13
PRJEB18624	ERR1775229	SAMEA41257168	PRJEB18624	2011	Japan	2018-02-13
PRJEB18624	ERR1775230	SAMEA41257918	PRJEB18624	2012	Japan	2018-02-13
PRJEB18624	ERR1775231	SAMEA41258668	PRJEB18624	1994	Japan	2018-02-13
PRJEB18624	ERR1775232	SAMEA41259418	PRJEB18624	2012	Japan	2018-02-13
PRJEB18624	ERR1775233	SAMEA41260168	PRJEB18624	2012	Japan	2018-02-13
PRJEB18624	ERR1775236	SAMEA41262418	PRJEB18624	2000	Japan	2018-02-13
PRJEB18624	ERR1775240	SAMEA41265418	PRJEB18624	2010	Japan	2018-02-13
PRJEB18624	ERR1775241	SAMEA41266168	PRJEB18624	2013	Japan	2018-02-13
PRJEB18624	ERR1775242	SAMEA41266918	PRJEB18624	2013	Japan	2018-02-13
PRJEB18624	ERR1775244	SAMEA41268418	PRJEB18624	2013	Japan	2018-02-13
PRJEB18624	ERR1775246	SAMEA41269918	PRJEB18624	2014	Japan	2018-02-13
PRJEB18624	ERR1775258	SAMEA41278918	PRJEB18624	2000	Japan	2018-02-13
PRJEB18624	ERR1775259	SAMEA41279668	PRJEB18624	2000	Japan	2018-02-13
PRJEB18624	ERR1775261	SAMEA41281168	PRJEB18624	1999	Japan	2018-02-13
PRJEB18624	ERR1775267	SAMEA41285668	PRJEB18624	1990	Japan	2018-02-13
PRJEB18624	ERR1775273	SAMEA41290168	PRJEB18624	1983	Japan	2018-02-13
PRJEB18624	ERR1775275	SAMEA41291668	PRJEB18624	1986	Japan	2018-02-13
