country_iso3	country_name	time_resolution	date	year	month	week	cases	source_url	source_file	data_freeze_date	notes
JPN	Japan	weekly	2015-08-31	2015		36	66	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-09-07	2015		37	69	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-09-14	2015		38	67	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-09-21	2015		39	38	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-09-28	2015		40	42	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-10-05	2015		41	56	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-10-12	2015		42	54	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-10-19	2015		43	74	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-10-26	2015		44	56	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-11-02	2015		45	60	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-11-09	2015		46	74	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-11-16	2015		47	68	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-11-23	2015		48	59	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-11-30	2015		49	46	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-12-07	2015		50	32	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-12-14	2015		51	48	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-12-21	2015		52	40	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2015-12-28	2015		53	17	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-01-04	2016		1	41	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-01-11	2016		2	37	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-01-18	2016		3	54	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-01-25	2016		4	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-02-01	2016		5	38	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-02-08	2016		6	40	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-02-15	2016		7	36	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-02-22	2016		8	37	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-02-29	2016		9	29	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-03-07	2016		10	41	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-03-14	2016		11	36	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-03-21	2016		12	20	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-03-28	2016		13	44	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-04-04	2016		14	46	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-04-11	2016		15	48	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-04-18	2016		16	56	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-04-25	2016		17	55	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-05-02	2016		18	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-05-09	2016		19	67	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-05-16	2016		20	65	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-05-23	2016		21	70	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-05-30	2016		22	82	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-06-06	2016		23	104	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-06-13	2016		24	99	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-06-20	2016		25	101	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-06-27	2016		26	72	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-07-04	2016		27	96	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-07-11	2016		28	71	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-07-18	2016		29	75	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-07-25	2016		30	90	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-08-01	2016		31	73	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-08-08	2016		32	48	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-08-15	2016		33	53	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-08-22	2016		34	59	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-08-29	2016		35	80	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-09-05	2016		36	86	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-09-12	2016		37	69	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-09-19	2016		38	50	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-09-26	2016		39	80	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-10-03	2016		40	65	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-10-10	2016		41	57	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-10-17	2016		42	74	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-10-24	2016		43	58	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-10-31	2016		44	54	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-11-07	2016		45	62	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-11-14	2016		46	34	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-11-21	2016		47	39	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-11-28	2016		48	38	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-12-05	2016		49	56	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-12-12	2016		50	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-12-19	2016		51	36	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2016-12-26	2016		52	25	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-01-02	2017		1	18	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-01-09	2017		2	21	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-01-16	2017		3	31	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-01-23	2017		4	25	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-01-30	2017		5	29	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-02-06	2017		6	17	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-02-13	2017		7	16	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-02-20	2017		8	23	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-02-27	2017		9	16	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-03-06	2017		10	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-03-13	2017		11	27	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-03-20	2017		12	13	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-03-27	2017		13	21	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-04-03	2017		14	22	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-04-10	2017		15	27	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-04-17	2017		16	39	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-04-24	2017		17	25	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-05-01	2017		18	14	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-05-08	2017		19	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-05-15	2017		20	41	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-05-22	2017		21	28	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-05-29	2017		22	27	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-06-05	2017		23	36	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-06-12	2017		24	51	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-06-19	2017		25	44	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-06-26	2017		26	47	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-07-03	2017		27	38	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-07-10	2017		28	47	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-07-17	2017		29	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-07-24	2017		30	46	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-07-31	2017		31	45	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-08-07	2017		32	40	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-08-14	2017		33	33	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-08-21	2017		34	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-08-28	2017		35	25	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-09-04	2017		36	32	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-09-11	2017		37	30	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-09-18	2017		38	22	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-09-25	2017		39	33	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-10-02	2017		40	32	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-10-09	2017		41	25	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-10-16	2017		42	38	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-10-23	2017		43	49	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-10-30	2017		44	50	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-11-06	2017		45	42	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-11-13	2017		46	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-11-20	2017		47	33	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-11-27	2017		48	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-12-04	2017		49	35	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-12-11	2017		50	32	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-12-18	2017		51	30	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2017-12-25	2017		52	29	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-01-01	2018		1	8	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-01-08	2018		2	27	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-01-15	2018		3	38	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-01-22	2018		4	40	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-01-29	2018		5	36	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-02-05	2018		6	48	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-02-12	2018		7	27	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-02-19	2018		8	51	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-02-26	2018		9	40	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-03-05	2018		10	49	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-03-12	2018		11	54	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-03-19	2018		12	40	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-03-26	2018		13	46	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-04-02	2018		14	62	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-04-09	2018		15	40	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-04-16	2018		16	72	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-04-23	2018		17	78	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-04-30	2018		18	52	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-05-07	2018		19	93	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-05-14	2018		20	134	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-05-21	2018		21	131	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-05-28	2018		22	132	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-06-04	2018		23	139	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-06-11	2018		24	143	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-06-18	2018		25	152	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
JPN	Japan	weekly	2018-06-25	2018		26	188	https://www.niid.go.jp/niid/en/survaillance-data-table-english.html	Pertussis incidence.xlsx	2026-04-10	high_resolution_national_surveillance_weekly
